year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2001,0.07800000000000001,0.077,0.155,0.15000000000000002,0.0,0.0,0.0,0.0,0.011,0.144,0.126,0.187,BA_Total,monthly,GUY
2002,0.32100000000000006,0.0,0.0,0.0,0.0,0.0,0.018,0.09000000000000001,0.454,0.9540000000000001,0.333,0.104,BA_Total,monthly,GUY
2003,0.817,1.125,2.303,1.745,0.0,0.0,0.0,0.001,0.12,0.359,0.199,0.255,BA_Total,monthly,GUY
2004,0.9490000000000001,0.721,0.16100000000000003,0.007,0.0,0.0,0.0,0.009000000000000001,0.029,0.32800000000000007,0.5710000000000001,0.369,BA_Total,monthly,GUY
2005,0.062,0.023,0.32800000000000007,0.011,0.0,0.0,0.0,0.001,0.556,0.9380000000000001,0.375,0.153,BA_Total,monthly,GUY
2006,0.002,0.173,0.401,0.37400000000000005,0.0,0.0,0.0,0.012,0.09599999999999999,0.391,0.31200000000000006,0.47000000000000003,BA_Total,monthly,GUY
2007,0.507,0.8870000000000001,0.05600000000000001,0.0,0.0,0.006,0.022,0.0,0.111,0.443,0.637,0.036000000000000004,BA_Total,monthly,GUY
2008,0.30900000000000005,0.063,0.17099999999999999,0.097,0.0,0.0,0.0,0.012,0.242,0.185,0.383,0.023,BA_Total,monthly,GUY
2009,0.0,0.08,0.154,0.5919999999999999,0.481,0.0,0.059,0.039,0.37000000000000005,0.7170000000000001,0.303,0.134,BA_Total,monthly,GUY
2010,0.585,0.366,0.6900000000000001,0.053,0.0,0.0,0.0,0.012,0.082,0.331,0.07300000000000001,0.046,BA_Total,monthly,GUY
2011,0.899,0.28400000000000003,0.004,0.14400000000000002,0.0,0.0,0.0,0.10200000000000001,0.14200000000000002,0.066,0.10200000000000001,0.457,BA_Total,monthly,GUY
2012,0.30900000000000005,0.129,0.033,0.0,0.003,0.016,0.0,0.0,0.47,1.04,0.8139999999999998,0.038000000000000006,BA_Total,monthly,GUY
2013,0.865,0.002,0.079,0.178,0.0,0.0,0.0,0.0,0.349,0.862,0.46799999999999997,0.23500000000000004,BA_Total,monthly,GUY
2014,0.6920000000000001,0.09,0.228,0.309,0.0,0.0,0.0,0.008,0.37500000000000006,1.0499999999999998,0.41000000000000003,0.548,BA_Total,monthly,GUY
2015,0.8630000000000001,0.504,0.237,0.43799999999999994,0.0,0.0,0.0,0.001,0.726,2.9130000000000003,0.642,0.216,BA_Total,monthly,GUY
2016,0.747,0.12300000000000001,0.524,0.045000000000000005,0.0,0.0,0.0,0.008,0.135,0.694,0.341,0.24100000000000002,BA_Total,monthly,GUY
2017,0.28600000000000003,0.0,0.0,0.11600000000000002,0.0,0.0,0.0,0.048,0.149,0.966,0.881,0.901,BA_Total,monthly,GUY
2018,0.28800000000000003,0.22700000000000004,0.47100000000000003,0.021000000000000005,0.0,0.0,0.0,0.0,0.166,0.8480000000000001,0.419,0.17099999999999999,BA_Total,monthly,GUY
2019,0.474,0.746,1.2300000000000002,0.6000000000000001,0.0,0.0,0.0,0.005,0.248,0.184,0.258,0.044000000000000004,BA_Total,monthly,GUY
2020,0.448,1.7570000000000001,1.2600000000000002,0.446,0.001,0.0,0.0,0.040999999999999995,0.44999999999999996,1.536,0.035,0.002,BA_Total,monthly,GUY
2021,0.11699999999999999,0.113,0.161,0.001,0.0,0.0,0.0,0.013999999999999999,0.118,0.24300000000000002,0.278,0.005,BA_Total,monthly,GUY
2022,0.573,0.102,0.0,0.0,0.001,0.0,0.01,0.032,0.196,0.063,0.004,0.163,BA_Total,monthly,GUY
2023,0.738,0.257,0.637,0.21900000000000003,0.0,0.0,,,,,,,BA_Total,monthly,GUY
