year,sum,variable,timescale,region
2001,0.001,BA_Forest_NonForest,yearly_jj,FIN
2002,0.005,BA_Forest_NonForest,yearly_jj,FIN
2003,0.048,BA_Forest_NonForest,yearly_jj,FIN
2004,0.007,BA_Forest_NonForest,yearly_jj,FIN
2005,0.0,BA_Forest_NonForest,yearly_jj,FIN
2006,0.10800000000000001,BA_Forest_NonForest,yearly_jj,FIN
2007,0.044000000000000004,BA_Forest_NonForest,yearly_jj,FIN
2008,0.172,BA_Forest_NonForest,yearly_jj,FIN
2009,0.093,BA_Forest_NonForest,yearly_jj,FIN
2010,0.024,BA_Forest_NonForest,yearly_jj,FIN
2011,0.14100000000000001,BA_Forest_NonForest,yearly_jj,FIN
2012,0.006,BA_Forest_NonForest,yearly_jj,FIN
2013,0.028,BA_Forest_NonForest,yearly_jj,FIN
2014,0.0,BA_Forest_NonForest,yearly_jj,FIN
2015,0.009000000000000001,BA_Forest_NonForest,yearly_jj,FIN
2016,0.033,BA_Forest_NonForest,yearly_jj,FIN
2017,0.0,BA_Forest_NonForest,yearly_jj,FIN
2018,0.021,BA_Forest_NonForest,yearly_jj,FIN
2019,0.049,BA_Forest_NonForest,yearly_jj,FIN
2020,0.0,BA_Forest_NonForest,yearly_jj,FIN
2021,0.006,BA_Forest_NonForest,yearly_jj,FIN
2022,0.012,BA_Forest_NonForest,yearly_jj,FIN
2023,0.0,BA_Forest_NonForest,yearly_jj,FIN
