year,sum,variable,timescale,country
2001,0.0,BA_Forest_NonForest,seasonal_jja,SDN
2002,0.0,BA_Forest_NonForest,seasonal_jja,SDN
2003,0.0,BA_Forest_NonForest,seasonal_jja,SDN
2004,0.0,BA_Forest_NonForest,seasonal_jja,SDN
2005,0.0,BA_Forest_NonForest,seasonal_jja,SDN
2006,0.0,BA_Forest_NonForest,seasonal_jja,SDN
2007,0.001,BA_Forest_NonForest,seasonal_jja,SDN
2008,0.0,BA_Forest_NonForest,seasonal_jja,SDN
2009,0.0,BA_Forest_NonForest,seasonal_jja,SDN
2010,0.0,BA_Forest_NonForest,seasonal_jja,SDN
2011,0.0,BA_Forest_NonForest,seasonal_jja,SDN
2012,0.0,BA_Forest_NonForest,seasonal_jja,SDN
2013,0.0,BA_Forest_NonForest,seasonal_jja,SDN
2014,0.0,BA_Forest_NonForest,seasonal_jja,SDN
2015,0.0,BA_Forest_NonForest,seasonal_jja,SDN
2016,0.0,BA_Forest_NonForest,seasonal_jja,SDN
2017,0.0,BA_Forest_NonForest,seasonal_jja,SDN
2018,0.0,BA_Forest_NonForest,seasonal_jja,SDN
2019,0.0,BA_Forest_NonForest,seasonal_jja,SDN
2020,0.001,BA_Forest_NonForest,seasonal_jja,SDN
2021,0.0,BA_Forest_NonForest,seasonal_jja,SDN
2022,0.0,BA_Forest_NonForest,seasonal_jja,SDN
2023,0.0,BA_Forest_NonForest,seasonal_jja,SDN
