year,sum,variable,timescale,country
2001,0.0,BA_Total,seasonal_djf,BRN
2002,0.003,BA_Total,seasonal_djf,BRN
2003,0.096,BA_Total,seasonal_djf,BRN
2004,0.0,BA_Total,seasonal_djf,BRN
2005,0.001,BA_Total,seasonal_djf,BRN
2006,0.0,BA_Total,seasonal_djf,BRN
2007,0.003,BA_Total,seasonal_djf,BRN
2008,0.0,BA_Total,seasonal_djf,BRN
2009,0.0,BA_Total,seasonal_djf,BRN
2010,0.096,BA_Total,seasonal_djf,BRN
2011,0.0,BA_Total,seasonal_djf,BRN
2012,0.0,BA_Total,seasonal_djf,BRN
2013,0.0,BA_Total,seasonal_djf,BRN
2014,0.0,BA_Total,seasonal_djf,BRN
2015,0.0,BA_Total,seasonal_djf,BRN
2016,0.035,BA_Total,seasonal_djf,BRN
2017,0.0,BA_Total,seasonal_djf,BRN
2018,0.0,BA_Total,seasonal_djf,BRN
2019,0.008,BA_Total,seasonal_djf,BRN
2020,0.009,BA_Total,seasonal_djf,BRN
2021,0.0,BA_Total,seasonal_djf,BRN
2022,0.0,BA_Total,seasonal_djf,BRN
2023,0.0,BA_Total,seasonal_djf,BRN
