year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,GB
2003,0.0,0.015404302990357712,0.005045146495282601,0.01648582298446524,0.0,0.0,0.0024372510680180353,0.0,0.002373591250212021,0.0,0.0,0.0,Cem_Total,monthly,GB
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0008219010038916015,0.0016293298302013245,0.0,0.0,0.0,0.0,Cem_Total,monthly,GB
2005,0.0,0.0,0.0,0.0009173455841019363,0.0,0.0,0.0,0.0,0.00010693234427685546,0.0,0.0,0.0,Cem_Total,monthly,GB
2006,0.0,0.0,0.0,0.0007727507464207078,0.0,0.00015932091443530272,0.023828125484620422,0.0014356452716563035,0.0,0.0,0.0,0.0,Cem_Total,monthly,GB
2007,0.0,0.0,0.03003434386493034,0.03447365396908003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,GB
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,GB
2009,0.0,0.0,0.0033241002625831453,0.0017770122343764192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,GB
2010,0.0,0.0,0.00012809756061593627,0.005611327936381077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,GB
2011,0.0,0.0,0.0,0.0029412620719143677,0.005132288687701744,0.0,0.006324118628250105,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,GB
2012,0.0,0.0,0.009544034840481767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,GB
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,GB
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,GB
2015,0.0,0.0,0.0001565422164594116,0.009875869468121351,0.0,0.0,0.0070774020994371955,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,GB
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,GB
2017,0.0,0.0,0.0,0.0,0.0016715564082690427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,GB
2018,0.0,0.0,0.0,0.0,0.0023784198026852417,0.004525241789513275,0.012911137259185893,0.00015405297027810667,0.00024069496291223146,0.0,0.0,0.0,Cem_Total,monthly,GB
2019,0.0,0.0,0.00012536672080714416,0.02126124211422377,0.003498987731962029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,GB
2020,0.0,0.0,0.0037372196445873717,0.0036565187947793804,0.000986065268855484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,GB
