year,sum,variable,timescale,country
2001,23.555,BA_Total,seasonal_son,CHN
2002,27.835000000000004,BA_Total,seasonal_son,CHN
2003,13.295000000000002,BA_Total,seasonal_son,CHN
2004,27.296,BA_Total,seasonal_son,CHN
2005,40.413,BA_Total,seasonal_son,CHN
2006,24.366000000000003,BA_Total,seasonal_son,CHN
2007,36.585,BA_Total,seasonal_son,CHN
2008,18.008000000000003,BA_Total,seasonal_son,CHN
2009,28.410000000000004,BA_Total,seasonal_son,CHN
2010,38.34400000000001,BA_Total,seasonal_son,CHN
2011,46.21199999999999,BA_Total,seasonal_son,CHN
2012,19.579,BA_Total,seasonal_son,CHN
2013,49.518,BA_Total,seasonal_son,CHN
2014,96.263,BA_Total,seasonal_son,CHN
2015,79.058,BA_Total,seasonal_son,CHN
2016,18.593,BA_Total,seasonal_son,CHN
2017,24.512,BA_Total,seasonal_son,CHN
2018,8.534000000000002,BA_Total,seasonal_son,CHN
2019,8.165,BA_Total,seasonal_son,CHN
2020,3.04,BA_Total,seasonal_son,CHN
2021,6.676,BA_Total,seasonal_son,CHN
2022,23.675000000000004,BA_Total,seasonal_son,CHN
2023,0.0,BA_Total,seasonal_son,CHN
