year,sum,variable,timescale,region
2001,0.0,BA_Total,seasonal_djf,SLO
2002,0.0,BA_Total,seasonal_djf,SLO
2003,0.0,BA_Total,seasonal_djf,SLO
2004,0.0,BA_Total,seasonal_djf,SLO
2005,0.0,BA_Total,seasonal_djf,SLO
2006,0.0,BA_Total,seasonal_djf,SLO
2007,0.0,BA_Total,seasonal_djf,SLO
2008,0.0,BA_Total,seasonal_djf,SLO
2009,0.0,BA_Total,seasonal_djf,SLO
2010,0.0,BA_Total,seasonal_djf,SLO
2011,0.0,BA_Total,seasonal_djf,SLO
2012,0.007,BA_Total,seasonal_djf,SLO
2013,0.0,BA_Total,seasonal_djf,SLO
2014,0.0,BA_Total,seasonal_djf,SLO
2015,0.0,BA_Total,seasonal_djf,SLO
2016,0.0,BA_Total,seasonal_djf,SLO
2017,0.0,BA_Total,seasonal_djf,SLO
2018,0.004,BA_Total,seasonal_djf,SLO
2019,0.0,BA_Total,seasonal_djf,SLO
2020,0.0,BA_Total,seasonal_djf,SLO
2021,0.0,BA_Total,seasonal_djf,SLO
2022,0.0,BA_Total,seasonal_djf,SLO
2023,0.0,BA_Total,seasonal_djf,SLO
