year,sum,variable,timescale,region
2001,171.86299999999997,BA_Total,yearly,GN
2002,221.10399999999998,BA_Total,yearly,GN
2003,190.72199999999998,BA_Total,yearly,GN
2004,165.84199999999996,BA_Total,yearly,GN
2005,226.85299999999998,BA_Total,yearly,GN
2006,204.44699999999997,BA_Total,yearly,GN
2007,188.19099999999997,BA_Total,yearly,GN
2008,202.73199999999997,BA_Total,yearly,GN
2009,178.14,BA_Total,yearly,GN
2010,155.989,BA_Total,yearly,GN
2011,176.83299999999997,BA_Total,yearly,GN
2012,210.744,BA_Total,yearly,GN
2013,196.45599999999996,BA_Total,yearly,GN
2014,178.66,BA_Total,yearly,GN
2015,146.56699999999998,BA_Total,yearly,GN
2016,270.916,BA_Total,yearly,GN
2017,197.938,BA_Total,yearly,GN
2018,131.36399999999998,BA_Total,yearly,GN
2019,161.41299999999998,BA_Total,yearly,GN
2020,177.33299999999997,BA_Total,yearly,GN
2021,125.37199999999999,BA_Total,yearly,GN
2022,174.137,BA_Total,yearly,GN
2023,94.50299999999999,BA_Total,yearly,GN
