year,sum,variable,timescale,region
2002,0.0007062289392412262,Cem_Total,yearly_jj,A
2003,0.0004010401258613434,Cem_Total,yearly_jj,A
2004,0.012862602318202547,Cem_Total,yearly_jj,A
2005,0.031751448796559605,Cem_Total,yearly_jj,A
2006,0.015085413182845458,Cem_Total,yearly_jj,A
2007,0.001225030085919983,Cem_Total,yearly_jj,A
2008,0.000319832025603363,Cem_Total,yearly_jj,A
2009,0.002104185276272888,Cem_Total,yearly_jj,A
2010,0.003308470477354614,Cem_Total,yearly_jj,A
2011,0.0012851153719590452,Cem_Total,yearly_jj,A
2012,0.018420056860340126,Cem_Total,yearly_jj,A
2013,0.0011538328733833008,Cem_Total,yearly_jj,A
2014,0.0020079090397906647,Cem_Total,yearly_jj,A
2015,0.0005671893451863098,Cem_Total,yearly_jj,A
2016,0.0,Cem_Total,yearly_jj,A
2017,0.0001911837967682495,Cem_Total,yearly_jj,A
2018,0.003178939566106018,Cem_Total,yearly_jj,A
2019,0.0008854915907423402,Cem_Total,yearly_jj,A
2020,0.0005151223874060669,Cem_Total,yearly_jj,A
