year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2002,0.0,0.00030784629421707157,0.014894971963714686,0.0029428696137145842,0.003508529816700775,0.020572867993721385,0.0319291321727051,0.008519469323149353,0.01206230102726551,0.007204414321313548,0.0009719703206578369,0.0,Cem_Total,monthly,UZB
2003,0.002533099966493118,0.051081134754310684,0.012034350331752899,0.02830933392391518,0.004293023888033966,0.0011632567961079485,0.020854651626720566,0.01467488426192682,0.008666862380202228,0.0022756145294130095,0.0009027737719231356,0.0,Cem_Total,monthly,UZB
2004,6.419099733955383e-05,0.0316532312279237,0.007736582275161079,0.007837778731143104,0.0052628635307749635,0.05108143785767115,0.015763339140286915,0.00859919953672848,0.015346758130379081,0.016024512394070146,0.00015766798408155822,0.0,Cem_Total,monthly,UZB
2005,0.0,0.04723146321100724,0.004129151254993736,0.030254906424547215,0.003980113119649872,0.012951541715473159,0.010101396825398486,0.009108498465345977,0.010994881709305383,0.003860173875947857,0.0001219120454381714,0.012364202031831806,Cem_Total,monthly,UZB
2006,0.00031070610918574145,0.005873626649493637,0.02856009593290711,0.007092527765391354,0.004253392069160752,0.006424146688585601,0.01396526630959851,0.0116931032074402,0.02988939362062156,0.007255195393421558,0.004105022966852867,0.0,Cem_Total,monthly,UZB
2007,0.003972827452139863,0.005916251942583656,0.015876190472421135,0.0076563617414778466,0.009568657555072616,0.01010709370954064,0.01360035192493351,0.01380515193121987,0.0033843087970589604,0.01745482650927486,3.769977966278076e-05,0.0,Cem_Total,monthly,UZB
2008,0.0,0.008104686768028205,0.016534455489086445,0.0070265227935428776,0.004965403868624268,0.000274258116946228,0.026957921060922176,0.050820428236230814,0.014152107093005675,0.005142805968868056,0.009127919373993675,0.0,Cem_Total,monthly,UZB
2009,5.460869796948624e-05,0.0018819414309270478,0.05162566243798727,0.07395746738036332,0.02693018531010757,0.0056458362254305575,0.012097857411319315,0.002557600839182099,0.0016601518898059387,0.0,0.0004920984515760193,4.0073608208511353e-05,Cem_Total,monthly,UZB
2010,0.0004093278971383057,0.0037850433712078397,0.0038621469753460464,0.0003257480568753433,0.0007424232817231594,0.0014340805310396347,0.00032386349475918574,0.0018523667776348704,0.004435368754423205,0.0001876067626776123,0.0003265290942465515,0.0031981686021342924,Cem_Total,monthly,UZB
2011,0.005742247417299163,0.0009643730574241372,0.01788159329888573,0.006135065949349724,0.0,0.0003283996678826599,0.012372353774012908,0.00731699613478749,0.006077592629660385,0.03715652289376632,0.0013946685224938051,0.0,Cem_Total,monthly,UZB
2012,0.0,0.0,0.022230712522954475,0.03818396287917608,0.0008415529015479813,0.006145560794649171,0.03423317668829342,0.003983918120334701,0.006553220286279023,0.0,0.0004222586302463684,0.0,Cem_Total,monthly,UZB
2013,0.011007728197107186,0.012366169558857713,0.017861517604500877,0.0021314014686395454,0.00018378002775785063,0.008362236916752535,0.014088047356445182,0.008199091306873046,0.0305731675543083,0.02652638982820734,0.007345063311014366,0.0,Cem_Total,monthly,UZB
2014,3.1892596200073244e-05,0.013291113254407483,0.005529249836238381,0.03149094575501194,0.018995364887391352,0.015421368973225408,0.0308369746264326,0.03406277149885497,0.0004726849010683594,0.02476856977046775,0.0,5.7738340300132754e-05,Cem_Total,monthly,UZB
2015,6.305241389492798e-05,0.0016952607925558147,0.01472029483426757,0.012598214595769014,0.0017151997022411879,0.006184917259786727,0.010166793609110897,0.005368557615713755,0.0,0.0,0.0008761889374925766,0.0,Cem_Total,monthly,UZB
2016,0.0017112594959376069,0.03108694262931106,0.002982402257159096,0.0006289185106907044,0.007590283104818206,0.0061391250062152935,0.00012868446509887695,0.001968857253005539,0.00036990260010885624,0.024520265569967024,0.0038460627068049123,0.0,Cem_Total,monthly,UZB
2017,0.0,0.015413535665226106,0.020974088749736136,0.01293630304220992,0.0031459318396127164,0.005829353272053192,0.012115737212407366,0.0014445841115748978,0.0,0.0005679564366006164,0.0024211397114141386,0.0,Cem_Total,monthly,UZB
2018,0.008839304820931268,0.014767367141706874,0.062486881903320524,0.009990801360554217,0.0020681192751923825,0.0018639136836310272,0.015595847681079496,0.01989031808393131,0.06611579772008933,0.047380940335700686,0.014308103571886652,0.0,Cem_Total,monthly,UZB
2019,0.0,0.0019190001757755204,0.009895571828896492,0.009241152522287799,0.06635008069035755,0.026516814633473926,0.0340001800939403,0.0011141205745467684,0.0016074454852873991,0.00045581305395106514,0.0004455384409394684,4.838897864376068e-05,Cem_Total,monthly,UZB
2020,0.000883183754850647,0.012687687519523812,0.016567244758837748,0.007105879192673624,0.0005993700896829453,0.0020513398505008543,0.021655969917610242,0.0009680761669230883,0.03145317339242501,0.021896733087651197,0.004208239571438187,0.0,Cem_Total,monthly,UZB
