year,sum,variable,timescale,region
2001,0.006,BA_Total,yearly,AE
2002,0.0,BA_Total,yearly,AE
2003,0.002,BA_Total,yearly,AE
2004,0.0,BA_Total,yearly,AE
2005,0.005,BA_Total,yearly,AE
2006,0.0,BA_Total,yearly,AE
2007,0.002,BA_Total,yearly,AE
2008,0.012,BA_Total,yearly,AE
2009,0.001,BA_Total,yearly,AE
2010,0.007,BA_Total,yearly,AE
2011,0.0,BA_Total,yearly,AE
2012,0.0,BA_Total,yearly,AE
2013,0.049,BA_Total,yearly,AE
2014,0.002,BA_Total,yearly,AE
2015,0.0,BA_Total,yearly,AE
2016,0.001,BA_Total,yearly,AE
2017,0.0,BA_Total,yearly,AE
2018,0.015,BA_Total,yearly,AE
2019,0.018,BA_Total,yearly,AE
2020,0.0,BA_Total,yearly,AE
2021,0.0,BA_Total,yearly,AE
2022,0.026000000000000002,BA_Total,yearly,AE
2023,0.03,BA_Total,yearly,AE
