year,sum,variable,timescale,region
2001,0.0,BA_Forest_NonForest,seasonal_mam,MA
2002,0.0,BA_Forest_NonForest,seasonal_mam,MA
2003,0.0,BA_Forest_NonForest,seasonal_mam,MA
2004,0.0,BA_Forest_NonForest,seasonal_mam,MA
2005,0.0,BA_Forest_NonForest,seasonal_mam,MA
2006,0.0,BA_Forest_NonForest,seasonal_mam,MA
2007,0.0,BA_Forest_NonForest,seasonal_mam,MA
2008,0.0,BA_Forest_NonForest,seasonal_mam,MA
2009,0.0,BA_Forest_NonForest,seasonal_mam,MA
2010,0.0,BA_Forest_NonForest,seasonal_mam,MA
2011,0.0,BA_Forest_NonForest,seasonal_mam,MA
2012,0.0,BA_Forest_NonForest,seasonal_mam,MA
2013,0.0,BA_Forest_NonForest,seasonal_mam,MA
2014,0.0,BA_Forest_NonForest,seasonal_mam,MA
2015,0.0,BA_Forest_NonForest,seasonal_mam,MA
2016,0.0,BA_Forest_NonForest,seasonal_mam,MA
2017,0.0,BA_Forest_NonForest,seasonal_mam,MA
2018,0.0,BA_Forest_NonForest,seasonal_mam,MA
2019,0.0,BA_Forest_NonForest,seasonal_mam,MA
2020,0.0,BA_Forest_NonForest,seasonal_mam,MA
2021,0.0,BA_Forest_NonForest,seasonal_mam,MA
2022,0.009,BA_Forest_NonForest,seasonal_mam,MA
2023,0.028999999999999998,BA_Forest_NonForest,seasonal_mam,MA
