year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,KO
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,KO
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,BA_Forest_NonForest,monthly,KO
2004,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,KO
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,KO
2006,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,KO
2007,0.0,0.0,0.0,0.001,0.0,0.0,0.032,0.017,0.012,0.0,0.0,0.0,BA_Forest_NonForest,monthly,KO
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,KO
2009,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,KO
2010,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,KO
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.005,0.0,0.019,0.0,BA_Forest_NonForest,monthly,KO
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.045,0.018000000000000002,0.0,0.0,0.0,BA_Forest_NonForest,monthly,KO
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,KO
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,KO
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.007,0.0,0.001,0.0,BA_Forest_NonForest,monthly,KO
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,KO
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,BA_Forest_NonForest,monthly,KO
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,BA_Forest_NonForest,monthly,KO
2019,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.009,0.003,0.003,0.004,0.0,BA_Forest_NonForest,monthly,KO
2020,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,KO
2021,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.02,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,KO
2022,0.0,0.0,0.013000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,KO
2023,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,BA_Forest_NonForest,monthly,KO
