year,sum,variable,timescale,country
2001,0.20299999999999999,BA_Forest_NonForest,seasonal_mam,JPN
2002,0.339,BA_Forest_NonForest,seasonal_mam,JPN
2003,0.313,BA_Forest_NonForest,seasonal_mam,JPN
2004,0.05,BA_Forest_NonForest,seasonal_mam,JPN
2005,0.132,BA_Forest_NonForest,seasonal_mam,JPN
2006,0.191,BA_Forest_NonForest,seasonal_mam,JPN
2007,0.503,BA_Forest_NonForest,seasonal_mam,JPN
2008,0.28300000000000003,BA_Forest_NonForest,seasonal_mam,JPN
2009,0.10500000000000001,BA_Forest_NonForest,seasonal_mam,JPN
2010,0.20199999999999999,BA_Forest_NonForest,seasonal_mam,JPN
2011,0.19599999999999998,BA_Forest_NonForest,seasonal_mam,JPN
2012,0.081,BA_Forest_NonForest,seasonal_mam,JPN
2013,0.106,BA_Forest_NonForest,seasonal_mam,JPN
2014,0.44999999999999996,BA_Forest_NonForest,seasonal_mam,JPN
2015,0.157,BA_Forest_NonForest,seasonal_mam,JPN
2016,0.076,BA_Forest_NonForest,seasonal_mam,JPN
2017,0.11900000000000002,BA_Forest_NonForest,seasonal_mam,JPN
2018,0.248,BA_Forest_NonForest,seasonal_mam,JPN
2019,0.188,BA_Forest_NonForest,seasonal_mam,JPN
2020,0.321,BA_Forest_NonForest,seasonal_mam,JPN
2021,0.103,BA_Forest_NonForest,seasonal_mam,JPN
2022,0.28900000000000003,BA_Forest_NonForest,seasonal_mam,JPN
2023,0.17400000000000002,BA_Forest_NonForest,seasonal_mam,JPN
