year,sum,variable,timescale,country
2002,0.0013227361992208101,Cem_Forest_NonForest,seasonal_son,BWA
2003,0.010997360921250489,Cem_Forest_NonForest,seasonal_son,BWA
2004,0.0011686850508960266,Cem_Forest_NonForest,seasonal_son,BWA
2005,9.714687176089478e-05,Cem_Forest_NonForest,seasonal_son,BWA
2006,8.784826638768005e-05,Cem_Forest_NonForest,seasonal_son,BWA
2007,0.005457704560290192,Cem_Forest_NonForest,seasonal_son,BWA
2008,0.00042963165338555907,Cem_Forest_NonForest,seasonal_son,BWA
2009,7.737966604782104e-05,Cem_Forest_NonForest,seasonal_son,BWA
2010,0.0,Cem_Forest_NonForest,seasonal_son,BWA
2011,0.0012855507075889435,Cem_Forest_NonForest,seasonal_son,BWA
2012,0.015563109849003906,Cem_Forest_NonForest,seasonal_son,BWA
2013,0.0361845426496778,Cem_Forest_NonForest,seasonal_son,BWA
2014,0.00010491294289521789,Cem_Forest_NonForest,seasonal_son,BWA
2015,0.014879087360977525,Cem_Forest_NonForest,seasonal_son,BWA
2016,0.006122539403665955,Cem_Forest_NonForest,seasonal_son,BWA
2017,0.022596734371275403,Cem_Forest_NonForest,seasonal_son,BWA
2018,0.0027042533032836306,Cem_Forest_NonForest,seasonal_son,BWA
2019,0.028528611287429895,Cem_Forest_NonForest,seasonal_son,BWA
2020,0.0,Cem_Forest_NonForest,seasonal_son,BWA
