year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2001,0.0,0.0,0.0,0.0,0.0,0.11399999999999999,0.028,0.061,0.009000000000000001,0.004,0.0,0.0,BA_Total,monthly,SK
2002,0.0,0.009,0.045,0.0,0.0,0.168,0.04,0.016,0.009,0.0,0.0,0.0,BA_Total,monthly,SK
2003,0.0,0.004,0.025,0.0,0.0,0.001,0.029,0.0,0.002,0.0,0.0,0.0,BA_Total,monthly,SK
2004,0.0,0.0,0.02,0.0,0.0,0.002,0.051000000000000004,0.020999999999999998,0.015,0.0,0.0,0.0,BA_Total,monthly,SK
2005,0.0,0.0,0.005,0.001,0.0,0.0,0.012,0.001,0.005,0.0,0.0,0.0,BA_Total,monthly,SK
2006,0.0,0.0,0.007,0.0,0.0,0.002,0.008,0.0,0.0,0.013000000000000001,0.0,0.0,BA_Total,monthly,SK
2007,0.0,0.0,0.003,0.0,0.0,0.003,0.030000000000000002,0.001,0.003,0.0,0.0,0.0,BA_Total,monthly,SK
2008,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.001,0.012,0.002,0.0,0.0,BA_Total,monthly,SK
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.001,0.0,0.0,0.0,BA_Total,monthly,SK
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,BA_Total,monthly,SK
2011,0.0,0.002,0.007,0.0,0.0,0.034,0.023,0.019000000000000003,0.009000000000000001,0.0,0.001,0.0,BA_Total,monthly,SK
2012,0.0,0.0,0.036,0.0,0.0,0.011000000000000001,0.009000000000000001,0.011000000000000001,0.012,0.029,0.0,0.0,BA_Total,monthly,SK
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.002,0.0,0.0,0.0,0.0,BA_Total,monthly,SK
2014,0.0,0.005,0.007,0.0,0.0,0.006,0.033,0.005,0.052000000000000005,0.006,0.0,0.0,BA_Total,monthly,SK
2015,0.0,0.0,0.046,0.0,0.0,0.0,0.014,0.016,0.009,0.0,0.0,0.0,BA_Total,monthly,SK
2016,0.0,0.0,0.0,0.0,0.0,0.008,0.005,0.003,0.020999999999999998,0.0,0.0,0.0,BA_Total,monthly,SK
2017,0.0,0.025,0.0,0.0,0.0,0.002,0.002,0.004,0.004,0.0,0.0,0.0,BA_Total,monthly,SK
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,BA_Total,monthly,SK
2019,0.007,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.0,BA_Total,monthly,SK
2020,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,BA_Total,monthly,SK
2021,0.0,0.0,0.0,0.0,0.0,0.001,0.012,0.0,0.0,0.003,0.0,0.0,BA_Total,monthly,SK
2022,0.0,0.0,0.0,0.0,0.002,0.0,0.011,0.01,0.0,0.023,0.0,0.0,BA_Total,monthly,SK
2023,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,BA_Total,monthly,SK
