year,sum,variable,timescale,country
2001,0.064,BA_Forest_NonForest,yearly,LVA
2002,0.132,BA_Forest_NonForest,yearly,LVA
2003,0.397,BA_Forest_NonForest,yearly,LVA
2004,0.068,BA_Forest_NonForest,yearly,LVA
2005,0.0,BA_Forest_NonForest,yearly,LVA
2006,0.014,BA_Forest_NonForest,yearly,LVA
2007,0.031,BA_Forest_NonForest,yearly,LVA
2008,0.001,BA_Forest_NonForest,yearly,LVA
2009,0.0,BA_Forest_NonForest,yearly,LVA
2010,0.012,BA_Forest_NonForest,yearly,LVA
2011,0.018,BA_Forest_NonForest,yearly,LVA
2012,0.0,BA_Forest_NonForest,yearly,LVA
2013,0.053,BA_Forest_NonForest,yearly,LVA
2014,0.005,BA_Forest_NonForest,yearly,LVA
2015,0.046,BA_Forest_NonForest,yearly,LVA
2016,0.002,BA_Forest_NonForest,yearly,LVA
2017,0.0,BA_Forest_NonForest,yearly,LVA
2018,0.028,BA_Forest_NonForest,yearly,LVA
2019,0.002,BA_Forest_NonForest,yearly,LVA
2020,0.002,BA_Forest_NonForest,yearly,LVA
2021,0.002,BA_Forest_NonForest,yearly,LVA
2022,0.002,BA_Forest_NonForest,yearly,LVA
2023,0.0,BA_Forest_NonForest,yearly,LVA
