year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,TWN
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.003680437052916809,0.0,9.252932241699219e-05,0.0,0.001115232145979645,0.0011993863120513917,Cem_Total,monthly,TWN
2004,0.0,0.0,0.004165016175557861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010842155724139404,0.00016773233975442506,Cem_Total,monthly,TWN
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006504432674388243,0.0,Cem_Total,monthly,TWN
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,TWN
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,TWN
2008,0.0011764665186807862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006562966065072222,0.0,Cem_Total,monthly,TWN
2009,0.0015572129662808532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.980339746276856e-05,0.004678316910573609,0.0,Cem_Total,monthly,TWN
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,TWN
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,TWN
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,TWN
2013,0.0,0.0,0.0009473403640478515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,TWN
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,TWN
2015,0.0,0.0,0.0,0.0018940105305796813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,TWN
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,TWN
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,TWN
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,TWN
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034521781971309663,0.0,Cem_Total,monthly,TWN
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.136590006762695e-05,0.0,Cem_Total,monthly,TWN
