year,sum,variable,timescale,country
2001,0.062,BA_Total,seasonal_jja,JOR
2002,0.038,BA_Total,seasonal_jja,JOR
2003,0.017,BA_Total,seasonal_jja,JOR
2004,0.025,BA_Total,seasonal_jja,JOR
2005,0.022,BA_Total,seasonal_jja,JOR
2006,0.002,BA_Total,seasonal_jja,JOR
2007,0.002,BA_Total,seasonal_jja,JOR
2008,0.007,BA_Total,seasonal_jja,JOR
2009,0.0,BA_Total,seasonal_jja,JOR
2010,0.002,BA_Total,seasonal_jja,JOR
2011,0.014,BA_Total,seasonal_jja,JOR
2012,0.001,BA_Total,seasonal_jja,JOR
2013,0.0,BA_Total,seasonal_jja,JOR
2014,0.0,BA_Total,seasonal_jja,JOR
2015,0.04,BA_Total,seasonal_jja,JOR
2016,0.0,BA_Total,seasonal_jja,JOR
2017,0.027,BA_Total,seasonal_jja,JOR
2018,0.0,BA_Total,seasonal_jja,JOR
2019,0.0,BA_Total,seasonal_jja,JOR
2020,0.019,BA_Total,seasonal_jja,JOR
2021,0.01,BA_Total,seasonal_jja,JOR
2022,0.003,BA_Total,seasonal_jja,JOR
2023,0.0,BA_Total,seasonal_jja,JOR
