year,sum,variable,timescale,country
2001,0.07100000000000001,BA_Forest_NonForest,yearly_jj,SLV
2002,0.067,BA_Forest_NonForest,yearly_jj,SLV
2003,0.045,BA_Forest_NonForest,yearly_jj,SLV
2004,0.022,BA_Forest_NonForest,yearly_jj,SLV
2005,0.097,BA_Forest_NonForest,yearly_jj,SLV
2006,0.136,BA_Forest_NonForest,yearly_jj,SLV
2007,0.026,BA_Forest_NonForest,yearly_jj,SLV
2008,0.022000000000000002,BA_Forest_NonForest,yearly_jj,SLV
2009,0.108,BA_Forest_NonForest,yearly_jj,SLV
2010,0.007,BA_Forest_NonForest,yearly_jj,SLV
2011,0.002,BA_Forest_NonForest,yearly_jj,SLV
2012,0.024,BA_Forest_NonForest,yearly_jj,SLV
2013,0.721,BA_Forest_NonForest,yearly_jj,SLV
2014,0.11900000000000001,BA_Forest_NonForest,yearly_jj,SLV
2015,0.505,BA_Forest_NonForest,yearly_jj,SLV
2016,0.043000000000000003,BA_Forest_NonForest,yearly_jj,SLV
2017,0.105,BA_Forest_NonForest,yearly_jj,SLV
2018,0.317,BA_Forest_NonForest,yearly_jj,SLV
2019,0.44300000000000006,BA_Forest_NonForest,yearly_jj,SLV
2020,0.29700000000000004,BA_Forest_NonForest,yearly_jj,SLV
2021,0.072,BA_Forest_NonForest,yearly_jj,SLV
2022,0.167,BA_Forest_NonForest,yearly_jj,SLV
2023,0.065,BA_Forest_NonForest,yearly_jj,SLV
