year,sum,variable,timescale,country
2002,0.05700423797900325,Cem_Forest_NonForest,yearly_jj,PAN
2003,0.23496856065172575,Cem_Forest_NonForest,yearly_jj,PAN
2004,0.21748159339015682,Cem_Forest_NonForest,yearly_jj,PAN
2005,0.0074940308971853786,Cem_Forest_NonForest,yearly_jj,PAN
2006,0.0783952743585061,Cem_Forest_NonForest,yearly_jj,PAN
2007,0.019114681896621247,Cem_Forest_NonForest,yearly_jj,PAN
2008,0.034152052442864726,Cem_Forest_NonForest,yearly_jj,PAN
2009,0.1068046801170662,Cem_Forest_NonForest,yearly_jj,PAN
2010,0.005758799663710236,Cem_Forest_NonForest,yearly_jj,PAN
2011,0.003857030493734024,Cem_Forest_NonForest,yearly_jj,PAN
2012,0.033166275443333226,Cem_Forest_NonForest,yearly_jj,PAN
2013,0.011113475867753951,Cem_Forest_NonForest,yearly_jj,PAN
2014,0.030642525295620313,Cem_Forest_NonForest,yearly_jj,PAN
2015,0.08553818114577823,Cem_Forest_NonForest,yearly_jj,PAN
2016,0.08523168283043303,Cem_Forest_NonForest,yearly_jj,PAN
2017,0.013841845100070933,Cem_Forest_NonForest,yearly_jj,PAN
2018,0.013240081018919402,Cem_Forest_NonForest,yearly_jj,PAN
2019,0.12161724434610466,Cem_Forest_NonForest,yearly_jj,PAN
2020,0.04709998002280098,Cem_Forest_NonForest,yearly_jj,PAN
