year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2001,9.794,2.458,1.014,0.012,0.0,0.0,0.0,0.0,0.0,0.547,10.965,20.916,BA_Total,monthly,TGO
2002,11.699,1.7799999999999998,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.9400000000000001,6.382999999999999,36.061,BA_Total,monthly,TGO
2003,11.454,1.4659999999999997,1.0310000000000001,0.013000000000000001,0.0,0.0,0.0,0.0,0.0,0.406,10.437,36.718,BA_Total,monthly,TGO
2004,5.835000000000001,3.683,2.508,0.30300000000000005,0.0,0.0,0.0,0.0,0.004,1.1740000000000002,9.355,17.282,BA_Total,monthly,TGO
2005,53.876000000000005,2.4770000000000003,0.23400000000000004,0.038000000000000006,0.0,0.0,0.0,0.0,0.0,2.5220000000000002,15.924,28.052,BA_Total,monthly,TGO
2006,4.793,1.201,0.29200000000000004,2.1159999999999997,0.0,0.0,0.0,0.0,0.0,0.195,10.828999999999999,43.048,BA_Total,monthly,TGO
2007,6.498000000000001,3.598,0.4590000000000001,0.013000000000000001,0.0,0.0,0.0,0.0,0.0,1.154,6.16,21.69,BA_Total,monthly,TGO
2008,19.299,1.135,0.3320000000000001,0.083,0.0,0.0,0.0,0.0,0.0,0.558,9.828,22.882,BA_Total,monthly,TGO
2009,17.22,0.7869999999999999,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.068,10.286999999999999,27.594,BA_Total,monthly,TGO
2010,9.681,1.6489999999999998,0.328,0.005,0.0,0.0,0.0,0.0,0.0,0.113,6.577999999999999,26.851,BA_Total,monthly,TGO
2011,27.084,5.564,0.575,0.071,0.0,0.0,0.0,0.0,0.0,0.092,7.824000000000001,41.982,BA_Total,monthly,TGO
2012,7.839,1.1740000000000002,0.626,0.0,0.0,0.0,0.0,0.0,0.0,0.099,3.1200000000000006,26.168999999999997,BA_Total,monthly,TGO
2013,17.603,1.5770000000000002,0.5399999999999999,0.012,0.0,0.0,0.0,0.0,0.0,0.29200000000000004,7.985,23.208,BA_Total,monthly,TGO
2014,8.371,2.566,0.148,0.05,0.0,0.0,0.0,0.0,0.0,0.08800000000000001,2.253,21.770999999999997,BA_Total,monthly,TGO
2015,25.115000000000002,3.0220000000000002,0.333,0.08199999999999999,0.0,0.0,0.0,0.0,0.008,0.063,7.178,30.224,BA_Total,monthly,TGO
2016,19.967,1.4530000000000003,0.616,0.0,0.0,0.0,0.0,0.0,0.0,0.12000000000000001,3.037,26.97,BA_Total,monthly,TGO
2017,9.086,5.261,1.0559999999999998,0.063,0.0,0.0,0.0,0.0,0.0,1.092,8.411,22.759999999999998,BA_Total,monthly,TGO
2018,10.428999999999998,1.485,1.012,0.0,0.0,0.0,0.0,0.0,0.0,0.093,2.8449999999999993,16.741,BA_Total,monthly,TGO
2019,10.588999999999999,7.519999999999999,0.7969999999999999,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.809,13.722999999999999,BA_Total,monthly,TGO
2020,20.384999999999998,16.105,1.061,0.013000000000000001,0.0,0.0,0.0,0.0,0.002,0.16600000000000004,2.647,8.539,BA_Total,monthly,TGO
2021,18.326,3.117,0.475,0.032,0.0,0.0,0.0,0.0,0.0,0.002,0.543,9.649999999999999,BA_Total,monthly,TGO
2022,22.921999999999997,8.556999999999999,0.7689999999999999,0.007,0.0,0.0,0.0,0.0,0.0,0.14800000000000002,1.9520000000000002,15.688,BA_Total,monthly,TGO
2023,6.37,8.048000000000002,0.16700000000000004,0.0,0.0,0.0,,,,,,,BA_Total,monthly,TGO
