year,sum,variable,timescale,country
2001,0.02,BA_Forest_NonForest,yearly_jj,POL
2002,0.001,BA_Forest_NonForest,yearly_jj,POL
2003,0.277,BA_Forest_NonForest,yearly_jj,POL
2004,0.03900000000000001,BA_Forest_NonForest,yearly_jj,POL
2005,0.056,BA_Forest_NonForest,yearly_jj,POL
2006,0.004,BA_Forest_NonForest,yearly_jj,POL
2007,0.008,BA_Forest_NonForest,yearly_jj,POL
2008,0.001,BA_Forest_NonForest,yearly_jj,POL
2009,0.053000000000000005,BA_Forest_NonForest,yearly_jj,POL
2010,0.032,BA_Forest_NonForest,yearly_jj,POL
2011,0.015000000000000001,BA_Forest_NonForest,yearly_jj,POL
2012,0.053000000000000005,BA_Forest_NonForest,yearly_jj,POL
2013,0.063,BA_Forest_NonForest,yearly_jj,POL
2014,0.017,BA_Forest_NonForest,yearly_jj,POL
2015,0.011,BA_Forest_NonForest,yearly_jj,POL
2016,0.015,BA_Forest_NonForest,yearly_jj,POL
2017,0.009000000000000001,BA_Forest_NonForest,yearly_jj,POL
2018,0.042,BA_Forest_NonForest,yearly_jj,POL
2019,0.015,BA_Forest_NonForest,yearly_jj,POL
2020,0.16,BA_Forest_NonForest,yearly_jj,POL
2021,0.0,BA_Forest_NonForest,yearly_jj,POL
2022,0.011000000000000001,BA_Forest_NonForest,yearly_jj,POL
2023,0.001,BA_Forest_NonForest,yearly_jj,POL
