year,sum,variable,timescale,country
2001,2.6310000000000002,BA_Forest_NonForest,seasonal_jja,CAN
2002,36.00999999999999,BA_Forest_NonForest,seasonal_jja,CAN
2003,30.826999999999998,BA_Forest_NonForest,seasonal_jja,CAN
2004,26.492,BA_Forest_NonForest,seasonal_jja,CAN
2005,10.233,BA_Forest_NonForest,seasonal_jja,CAN
2006,33.833,BA_Forest_NonForest,seasonal_jja,CAN
2007,15.248999999999999,BA_Forest_NonForest,seasonal_jja,CAN
2008,10.413,BA_Forest_NonForest,seasonal_jja,CAN
2009,10.976000000000003,BA_Forest_NonForest,seasonal_jja,CAN
2010,38.83699999999999,BA_Forest_NonForest,seasonal_jja,CAN
2011,27.145999999999997,BA_Forest_NonForest,seasonal_jja,CAN
2012,27.147999999999996,BA_Forest_NonForest,seasonal_jja,CAN
2013,68.823,BA_Forest_NonForest,seasonal_jja,CAN
2014,47.11399999999999,BA_Forest_NonForest,seasonal_jja,CAN
2015,92.54599999999999,BA_Forest_NonForest,seasonal_jja,CAN
2016,4.245,BA_Forest_NonForest,seasonal_jja,CAN
2017,53.98499999999999,BA_Forest_NonForest,seasonal_jja,CAN
2018,55.967,BA_Forest_NonForest,seasonal_jja,CAN
2019,23.655000000000005,BA_Forest_NonForest,seasonal_jja,CAN
2020,2.317,BA_Forest_NonForest,seasonal_jja,CAN
2021,127.118,BA_Forest_NonForest,seasonal_jja,CAN
2022,33.811,BA_Forest_NonForest,seasonal_jja,CAN
2023,0.0,BA_Forest_NonForest,seasonal_jja,CAN
