year,sum,variable,timescale,country
2001,0.0,BA_Forest_NonForest,seasonal_djf,UKR
2002,0.08300000000000002,BA_Forest_NonForest,seasonal_djf,UKR
2003,0.0,BA_Forest_NonForest,seasonal_djf,UKR
2004,0.005,BA_Forest_NonForest,seasonal_djf,UKR
2005,0.0,BA_Forest_NonForest,seasonal_djf,UKR
2006,0.0,BA_Forest_NonForest,seasonal_djf,UKR
2007,0.25700000000000006,BA_Forest_NonForest,seasonal_djf,UKR
2008,0.11500000000000002,BA_Forest_NonForest,seasonal_djf,UKR
2009,0.005,BA_Forest_NonForest,seasonal_djf,UKR
2010,0.0,BA_Forest_NonForest,seasonal_djf,UKR
2011,0.012,BA_Forest_NonForest,seasonal_djf,UKR
2012,0.551,BA_Forest_NonForest,seasonal_djf,UKR
2013,0.009000000000000001,BA_Forest_NonForest,seasonal_djf,UKR
2014,0.9160000000000003,BA_Forest_NonForest,seasonal_djf,UKR
2015,1.5720000000000003,BA_Forest_NonForest,seasonal_djf,UKR
2016,0.034,BA_Forest_NonForest,seasonal_djf,UKR
2017,0.5290000000000001,BA_Forest_NonForest,seasonal_djf,UKR
2018,0.0,BA_Forest_NonForest,seasonal_djf,UKR
2019,0.184,BA_Forest_NonForest,seasonal_djf,UKR
2020,0.16800000000000004,BA_Forest_NonForest,seasonal_djf,UKR
2021,0.012,BA_Forest_NonForest,seasonal_djf,UKR
2022,0.03900000000000001,BA_Forest_NonForest,seasonal_djf,UKR
2023,0.001,BA_Forest_NonForest,seasonal_djf,UKR
