year,sum,variable,timescale,region
2001,0.008,BA_Total,seasonal_jja,NG
2002,0.004,BA_Total,seasonal_jja,NG
2003,0.12,BA_Total,seasonal_jja,NG
2004,0.023,BA_Total,seasonal_jja,NG
2005,0.016,BA_Total,seasonal_jja,NG
2006,0.10800000000000001,BA_Total,seasonal_jja,NG
2007,0.053000000000000005,BA_Total,seasonal_jja,NG
2008,0.006,BA_Total,seasonal_jja,NG
2009,0.014,BA_Total,seasonal_jja,NG
2010,0.02,BA_Total,seasonal_jja,NG
2011,0.132,BA_Total,seasonal_jja,NG
2012,0.006,BA_Total,seasonal_jja,NG
2013,0.039999999999999994,BA_Total,seasonal_jja,NG
2014,0.024,BA_Total,seasonal_jja,NG
2015,0.011,BA_Total,seasonal_jja,NG
2016,0.262,BA_Total,seasonal_jja,NG
2017,0.19999999999999998,BA_Total,seasonal_jja,NG
2018,0.082,BA_Total,seasonal_jja,NG
2019,0.5720000000000001,BA_Total,seasonal_jja,NG
2020,0.199,BA_Total,seasonal_jja,NG
2021,0.6839999999999999,BA_Total,seasonal_jja,NG
2022,0.06,BA_Total,seasonal_jja,NG
2023,0.0,BA_Total,seasonal_jja,NG
