fittype,tstart,tend,slope,intercept,corrcoef,R2adj,variable,timescale,region
theil-sen,2001-10-01,2023-10-01,-0.002006,0.107059,0.375534,0.845341,BA_Forest_NonForest,seasonal_son,ES
