year,sum,variable,timescale,country
2002,0.0,Cem_Total,seasonal_djf,DNK
2003,0.0,Cem_Total,seasonal_djf,DNK
2004,0.0,Cem_Total,seasonal_djf,DNK
2005,0.0,Cem_Total,seasonal_djf,DNK
2006,0.0,Cem_Total,seasonal_djf,DNK
2007,0.0,Cem_Total,seasonal_djf,DNK
2008,0.0,Cem_Total,seasonal_djf,DNK
2009,0.0,Cem_Total,seasonal_djf,DNK
2010,0.0,Cem_Total,seasonal_djf,DNK
2011,0.0,Cem_Total,seasonal_djf,DNK
2012,0.0,Cem_Total,seasonal_djf,DNK
2013,0.0,Cem_Total,seasonal_djf,DNK
2014,0.0,Cem_Total,seasonal_djf,DNK
2015,0.0,Cem_Total,seasonal_djf,DNK
2016,0.0,Cem_Total,seasonal_djf,DNK
2017,0.0,Cem_Total,seasonal_djf,DNK
2018,0.0,Cem_Total,seasonal_djf,DNK
2019,0.0,Cem_Total,seasonal_djf,DNK
2020,0.0,Cem_Total,seasonal_djf,DNK
