year,sum,variable,timescale,region
2002,0.0,Cem_Forest_NonForest,yearly,B
2003,0.00017062865675653076,Cem_Forest_NonForest,yearly,B
2004,0.0,Cem_Forest_NonForest,yearly,B
2005,0.0,Cem_Forest_NonForest,yearly,B
2006,0.0,Cem_Forest_NonForest,yearly,B
2007,0.00022972953847106935,Cem_Forest_NonForest,yearly,B
2008,0.0,Cem_Forest_NonForest,yearly,B
2009,0.0,Cem_Forest_NonForest,yearly,B
2010,0.0,Cem_Forest_NonForest,yearly,B
2011,0.002027026580125977,Cem_Forest_NonForest,yearly,B
2012,0.0,Cem_Forest_NonForest,yearly,B
2013,0.0,Cem_Forest_NonForest,yearly,B
2014,0.00038070483379364014,Cem_Forest_NonForest,yearly,B
2015,0.0,Cem_Forest_NonForest,yearly,B
2016,0.0009287396925714112,Cem_Forest_NonForest,yearly,B
2017,0.0,Cem_Forest_NonForest,yearly,B
2018,0.0,Cem_Forest_NonForest,yearly,B
2019,0.0,Cem_Forest_NonForest,yearly,B
2020,0.0,Cem_Forest_NonForest,yearly,B
