year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,EGY
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,BA_Forest_NonForest,monthly,EGY
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.008,0.0,0.0,BA_Forest_NonForest,monthly,EGY
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,EGY
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.006,0.0,0.0,BA_Forest_NonForest,monthly,EGY
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.056999999999999995,0.0,0.0,BA_Forest_NonForest,monthly,EGY
2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.14,0.015,0.0,0.0,BA_Forest_NonForest,monthly,EGY
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.001,0.0,0.0,BA_Forest_NonForest,monthly,EGY
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.003,0.0,0.0,BA_Forest_NonForest,monthly,EGY
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,EGY
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,EGY
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,EGY
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.018000000000000002,0.027999999999999997,0.0,0.0,BA_Forest_NonForest,monthly,EGY
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.012,0.003,0.0,0.0,BA_Forest_NonForest,monthly,EGY
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.011,0.015,0.0,0.0,BA_Forest_NonForest,monthly,EGY
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,BA_Forest_NonForest,monthly,EGY
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,EGY
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,EGY
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,EGY
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,BA_Forest_NonForest,monthly,EGY
2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,EGY
2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,EGY
2023,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,BA_Forest_NonForest,monthly,EGY
