year,sum,variable,timescale,region
2002,0.18781823161080458,Cem_Total,seasonal_jja,IRQ
2003,0.25083721762110206,Cem_Total,seasonal_jja,IRQ
2004,0.0687441459480512,Cem_Total,seasonal_jja,IRQ
2005,0.03766027344093045,Cem_Total,seasonal_jja,IRQ
2006,0.04415083447743058,Cem_Total,seasonal_jja,IRQ
2007,0.1763851924044529,Cem_Total,seasonal_jja,IRQ
2008,0.15432613857707217,Cem_Total,seasonal_jja,IRQ
2009,0.24361870459820753,Cem_Total,seasonal_jja,IRQ
2010,0.47317501037499987,Cem_Total,seasonal_jja,IRQ
2011,0.10294454568379101,Cem_Total,seasonal_jja,IRQ
2012,0.08807726260363583,Cem_Total,seasonal_jja,IRQ
2013,0.11376549180008294,Cem_Total,seasonal_jja,IRQ
2014,0.2976837671054153,Cem_Total,seasonal_jja,IRQ
2015,0.7044479294126963,Cem_Total,seasonal_jja,IRQ
2016,0.3944561139658155,Cem_Total,seasonal_jja,IRQ
2017,0.19830804702723318,Cem_Total,seasonal_jja,IRQ
2018,0.12309109519758905,Cem_Total,seasonal_jja,IRQ
2019,1.2192089305718843,Cem_Total,seasonal_jja,IRQ
2020,0.7173876571003466,Cem_Total,seasonal_jja,IRQ
