year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2001,0.16000000000000003,0.267,1.285,7.274,8.819,0.048,0.09,0.003,0.0,0.002,0.005,0.022,BA_Forest_NonForest,monthly,MEX
2002,0.036000000000000004,0.33299999999999996,4.118,8.295000000000002,16.767999999999994,0.6050000000000002,0.183,0.05500000000000001,0.012,0.005,0.030000000000000002,0.061,BA_Forest_NonForest,monthly,MEX
2003,0.14300000000000002,0.5810000000000001,9.407999999999998,9.215,38.137999999999984,1.831,0.07,0.084,0.007,0.042,0.008,0.059,BA_Forest_NonForest,monthly,MEX
2004,0.08,0.22599999999999998,0.743,2.345,3.0490000000000004,0.31600000000000006,0.10900000000000001,0.16500000000000004,0.004,0.003,0.031000000000000003,0.17,BA_Forest_NonForest,monthly,MEX
2005,0.32800000000000007,0.5790000000000001,7.393999999999999,13.816999999999997,16.742999999999995,4.140000000000001,0.038000000000000006,0.002,0.0,0.0,0.0,0.034,BA_Forest_NonForest,monthly,MEX
2006,0.6240000000000001,0.4170000000000001,2.2740000000000005,6.956,16.082999999999995,1.205,0.0,0.001,0.006,0.0,0.033,0.044,BA_Forest_NonForest,monthly,MEX
2007,0.078,0.11100000000000002,1.119,3.302000000000001,16.258999999999997,2.5420000000000007,1.2060000000000002,0.131,0.0,0.0,0.009000000000000001,0.032,BA_Forest_NonForest,monthly,MEX
2008,1.4020000000000001,0.14500000000000002,1.7910000000000004,5.753000000000002,14.649999999999997,2.019,0.007,0.014,0.005,0.002,0.027000000000000003,0.04700000000000001,BA_Forest_NonForest,monthly,MEX
2009,0.37300000000000005,0.5950000000000001,3.046000000000001,10.470999999999998,14.092999999999995,1.0890000000000002,0.21800000000000003,0.103,0.26,0.010000000000000002,0.10400000000000001,0.054,BA_Forest_NonForest,monthly,MEX
2010,0.022000000000000002,0.07600000000000001,0.902,1.1280000000000003,7.712999999999997,1.9680000000000002,0.018000000000000002,0.001,0.004,0.004,0.01,0.032,BA_Forest_NonForest,monthly,MEX
2011,0.064,0.21900000000000003,1.8330000000000002,6.638000000000003,19.025999999999996,4.672000000000001,0.012,0.033,0.005,0.016,0.004,0.05800000000000001,BA_Forest_NonForest,monthly,MEX
2012,0.04,0.057999999999999996,0.533,3.9570000000000007,6.888,0.7920000000000001,0.0,0.013,0.0,0.0,0.008,0.07500000000000001,BA_Forest_NonForest,monthly,MEX
2013,0.3450000000000001,1.2960000000000003,5.487000000000001,12.488999999999997,22.02099999999999,1.5520000000000003,0.08700000000000001,0.032,0.0,0.0,0.031000000000000003,0.182,BA_Forest_NonForest,monthly,MEX
2014,0.338,0.7510000000000001,1.0200000000000002,3.0960000000000005,1.4340000000000002,0.265,0.027999999999999997,0.025,0.0,0.003,0.008,0.156,BA_Forest_NonForest,monthly,MEX
2015,0.173,0.4720000000000001,1.1660000000000001,6.1370000000000005,10.429999999999998,0.22100000000000003,0.19500000000000003,0.21200000000000002,0.002,0.0,0.014000000000000002,0.084,BA_Forest_NonForest,monthly,MEX
2016,0.044000000000000004,0.466,0.368,2.9260000000000006,6.745999999999998,1.161,0.36900000000000005,0.064,0.015,0.011,0.028000000000000004,0.07100000000000001,BA_Forest_NonForest,monthly,MEX
2017,0.43900000000000006,0.9750000000000001,3.5350000000000006,7.973999999999997,7.322999999999999,2.41,0.011,0.037000000000000005,0.01,0.011,0.014,0.054000000000000006,BA_Forest_NonForest,monthly,MEX
2018,0.276,0.6140000000000001,2.4600000000000004,4.893000000000001,8.492999999999999,1.4610000000000003,0.628,0.16,0.08900000000000001,0.001,0.017,0.09100000000000001,BA_Forest_NonForest,monthly,MEX
2019,0.317,0.9240000000000002,3.3810000000000007,13.037999999999995,23.66299999999999,2.37,0.34,0.35700000000000004,0.171,0.003,0.031000000000000007,0.244,BA_Forest_NonForest,monthly,MEX
2020,0.111,0.257,1.9200000000000002,9.045999999999998,10.659999999999998,1.5860000000000003,0.099,0.017,0.005,0.031000000000000003,0.02,0.158,BA_Forest_NonForest,monthly,MEX
2021,0.134,0.402,3.3130000000000006,8.671000000000001,7.855000000000001,2.6710000000000003,0.065,0.011000000000000003,0.045,0.016,0.025,0.05500000000000001,BA_Forest_NonForest,monthly,MEX
2022,0.11,0.6920000000000001,1.2150000000000003,6.370000000000001,9.506999999999998,1.4669999999999999,0.10600000000000001,0.046000000000000006,0.0,0.002,0.011,0.067,BA_Forest_NonForest,monthly,MEX
2023,0.185,0.531,2.1000000000000005,4.904000000000001,10.955999999999998,6.574999999999998,,,,,,,BA_Forest_NonForest,monthly,MEX
