year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2001,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.17600000000000002,0.066,0.23600000000000002,0.038,0.0,0.0,BA_Total,monthly,PE
2002,0.0,0.0,0.0,0.0,0.0,0.021,0.07,0.8910000000000001,0.7190000000000001,0.125,0.002,0.024,BA_Total,monthly,PE
2003,0.08700000000000001,0.0,0.0,0.204,0.016,0.062,0.171,1.081,2.5460000000000007,0.7040000000000001,0.245,0.075,BA_Total,monthly,PE
2004,0.339,0.187,0.081,0.07700000000000001,0.07,0.005,0.139,0.48600000000000004,0.9470000000000001,0.21700000000000003,0.013,0.0,BA_Total,monthly,PE
2005,0.135,0.026,0.003,0.03,0.028999999999999998,0.127,3.3350000000000004,5.658999999999999,2.7740000000000005,0.435,0.6550000000000001,0.052000000000000005,BA_Total,monthly,PE
2006,0.001,0.01,0.0,0.018000000000000002,0.08200000000000002,0.017,0.464,0.482,1.7009999999999998,0.7860000000000001,0.011,0.037000000000000005,BA_Total,monthly,PE
2007,0.032,0.266,0.001,0.0,0.04399999999999999,0.268,0.087,1.324,2.182,1.4620000000000002,0.07300000000000001,0.007,BA_Total,monthly,PE
2008,0.013000000000000001,0.020999999999999998,0.0,0.0,0.008,0.039,0.164,1.0150000000000001,1.673,0.336,0.10999999999999999,0.0,BA_Total,monthly,PE
2009,0.0,0.0,0.10700000000000001,0.001,0.02,0.078,0.064,0.8190000000000001,1.2750000000000001,0.18800000000000003,0.17800000000000002,0.061,BA_Total,monthly,PE
2010,0.3499999999999999,0.0,0.007,0.04,0.04,0.10000000000000002,0.369,5.359000000000001,2.6790000000000007,1.5820000000000005,0.345,0.028000000000000004,BA_Total,monthly,PE
2011,0.14100000000000001,0.005,0.0,0.017,0.085,0.087,0.16500000000000004,0.8790000000000001,0.507,0.123,0.004,0.001,BA_Total,monthly,PE
2012,0.037000000000000005,0.0,0.0,0.133,0.084,0.02,0.333,1.7630000000000001,2.88,0.313,0.052000000000000005,0.005,BA_Total,monthly,PE
2013,0.0,0.0,0.025,0.016,0.003,0.124,0.166,0.6180000000000001,2.021,0.41600000000000004,0.15900000000000003,0.025,BA_Total,monthly,PE
2014,0.0,0.003,0.002,0.0,0.05500000000000001,0.108,0.252,1.286,1.2669999999999997,0.132,0.037,0.005,BA_Total,monthly,PE
2015,0.0,0.002,0.005,0.0,0.013999999999999999,0.013000000000000001,0.36600000000000005,0.7350000000000001,1.6270000000000002,0.7349999999999999,0.051000000000000004,0.044,BA_Total,monthly,PE
2016,0.081,0.019000000000000003,0.007,0.051000000000000004,0.022000000000000002,0.276,1.1350000000000002,2.2560000000000002,1.7580000000000002,0.23600000000000002,2.4210000000000003,0.274,BA_Total,monthly,PE
2017,0.11800000000000001,0.007,0.001,0.020000000000000004,0.001,0.234,0.383,1.063,0.43100000000000005,0.8540000000000002,0.178,0.027000000000000003,BA_Total,monthly,PE
2018,0.178,0.04000000000000001,0.008,0.047,0.10700000000000001,0.44300000000000006,0.15700000000000003,0.267,1.9669999999999999,0.062,0.255,0.019000000000000003,BA_Total,monthly,PE
2019,0.006,0.0,0.004,0.002,0.063,0.11800000000000001,0.372,2.8620000000000005,1.836,0.766,0.10200000000000001,0.07600000000000001,BA_Total,monthly,PE
2020,0.154,0.002,0.0,0.07600000000000001,0.061,0.28500000000000003,0.6709999999999999,2.5330000000000004,3.0090000000000003,1.3820000000000001,0.8270000000000001,0.056,BA_Total,monthly,PE
2021,0.05,0.02,0.0,0.012,0.010000000000000002,0.115,0.36100000000000004,1.4260000000000004,1.2150000000000003,0.176,0.041999999999999996,0.042,BA_Total,monthly,PE
2022,0.08399999999999999,0.0,0.0,0.032,0.08,0.271,0.393,0.9590000000000002,3.64,3.5390000000000006,2.723,0.778,BA_Total,monthly,PE
2023,0.203,0.064,0.0,0.14800000000000002,0.274,0.223,,,,,,,BA_Total,monthly,PE
