year,sum,variable,timescale,region
2001,2.13,BA_Forest_NonForest,yearly_jj,AR
2002,19.798,BA_Forest_NonForest,yearly_jj,AR
2003,15.272000000000002,BA_Forest_NonForest,yearly_jj,AR
2004,20.775000000000002,BA_Forest_NonForest,yearly_jj,AR
2005,27.566000000000003,BA_Forest_NonForest,yearly_jj,AR
2006,12.415000000000001,BA_Forest_NonForest,yearly_jj,AR
2007,9.404000000000002,BA_Forest_NonForest,yearly_jj,AR
2008,15.094000000000001,BA_Forest_NonForest,yearly_jj,AR
2009,7.487,BA_Forest_NonForest,yearly_jj,AR
2010,10.205,BA_Forest_NonForest,yearly_jj,AR
2011,7.214,BA_Forest_NonForest,yearly_jj,AR
2012,13.119000000000003,BA_Forest_NonForest,yearly_jj,AR
2013,5.863,BA_Forest_NonForest,yearly_jj,AR
2014,11.192,BA_Forest_NonForest,yearly_jj,AR
2015,4.676000000000001,BA_Forest_NonForest,yearly_jj,AR
2016,4.431,BA_Forest_NonForest,yearly_jj,AR
2017,6.7780000000000005,BA_Forest_NonForest,yearly_jj,AR
2018,35.061,BA_Forest_NonForest,yearly_jj,AR
2019,5.606000000000001,BA_Forest_NonForest,yearly_jj,AR
2020,6.357,BA_Forest_NonForest,yearly_jj,AR
2021,14.695,BA_Forest_NonForest,yearly_jj,AR
2022,13.992,BA_Forest_NonForest,yearly_jj,AR
2023,18.108,BA_Forest_NonForest,yearly_jj,AR
