year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2002,0.5393453927274106,0.10163188478790919,0.006187247168463028,0.0,0.0,0.0,0.0,0.0,0.0,0.0315672833381743,0.3125980582930743,1.8200074059780014,Cem_Total,monthly,TGO
2003,0.5856687331241532,0.07778688222991308,0.05010618122223415,0.0006291449955167542,0.0,0.0,0.0,0.0,0.0,0.01805301165056277,0.5828597471859327,1.7962637736854696,Cem_Total,monthly,TGO
2004,0.2535004645832012,0.1917663851676567,0.1267278767421685,0.005059600190014831,0.0,0.0,0.0,0.0,0.00014818128574253846,0.05349597182380806,0.4870282813704109,0.8526922022106431,Cem_Total,monthly,TGO
2005,2.9004014190139458,0.14736702690182674,0.011474340577631695,0.0011707909934250181,0.0,0.0,0.0,0.0,0.0,0.10916121103958028,0.7552072342003099,1.3660111702693098,Cem_Total,monthly,TGO
2006,0.2094150485272231,0.05565229016908939,0.015123350220410179,0.11730302291759742,0.0,0.0,0.0,0.0,0.0,0.0067761078944626385,0.4747775312815515,2.1658252911865508,Cem_Total,monthly,TGO
2007,0.32388232839454395,0.1902484744122925,0.024698098208084808,0.0005276623916660461,0.0,0.0,0.0,0.0,0.0,0.0426822012525446,0.2912389541658777,1.0492709889788507,Cem_Total,monthly,TGO
2008,0.9138664753563672,0.06277483317225162,0.01917857657222462,0.004241421359894096,0.0,0.0,0.0,0.0,0.0,0.021113549731828544,0.47821117109952854,1.0916479405823152,Cem_Total,monthly,TGO
2009,0.7575329415509902,0.04050710773714421,0.012474215738311738,0.0,0.0,0.0,0.0,0.0,0.0,0.0025829066799613423,0.4753812153164466,1.2824378917804413,Cem_Total,monthly,TGO
2010,0.5002911763333869,0.09351352601426895,0.015317795010649827,0.00015421198395298768,0.0,0.0,0.0,0.0,0.0,0.003266598887429435,0.2810540922607874,1.1945885838694228,Cem_Total,monthly,TGO
2011,1.2787432752872632,0.28412142218252606,0.030896911210660072,0.004024404196532746,0.0,0.0,0.0,0.0,0.0,0.0030309586428928685,0.3440352765679349,1.998576974652725,Cem_Total,monthly,TGO
2012,0.3919732540286732,0.0526846190092779,0.030616841116992873,0.0,0.0,0.0,0.0,0.0,0.0,0.002152936923393845,0.12095609218598857,1.1468529851248683,Cem_Total,monthly,TGO
2013,0.8020677135244341,0.07805259645825556,0.025356109355017028,0.0003576192459416199,0.0,0.0,0.0,0.0,0.0,0.008627686281901657,0.34977372573060134,1.0214980771900364,Cem_Total,monthly,TGO
2014,0.3836426059609843,0.11055260099877412,0.007059468679931054,0.0020797287421427915,0.0,0.0,0.0,0.0,0.0,0.002094046106028366,0.08175866747936669,0.9560345646289397,Cem_Total,monthly,TGO
2015,1.2389311749283753,0.15220144675697658,0.015417825347200344,0.0019663121927397734,0.0,0.0,0.0,0.0,6.894696934187317e-05,0.001540677954828598,0.2835457454186583,1.2718803088056525,Cem_Total,monthly,TGO
2016,1.118563194964085,0.07032719666530698,0.024567250660386255,0.0,0.0,0.0,0.0,0.0,0.0,0.003209622378757355,0.13518234572654586,1.2652229659671015,Cem_Total,monthly,TGO
2017,0.37930365705516134,0.2866462023022049,0.05411230797513938,0.0021595724569537164,0.0,0.0,0.0,0.0,0.0,0.04284897842754499,0.4080556526317694,1.0803685839995762,Cem_Total,monthly,TGO
2018,0.47581618263240866,0.06961703647988002,0.04645934942372071,0.0,0.0,0.0,0.0,0.0,0.0,0.0033679594253139956,0.10706082381125316,0.7229963211935693,Cem_Total,monthly,TGO
2019,0.48084305680861383,0.42749193343779684,0.03235716489032132,0.0003072832321358795,0.0,0.0,0.0,0.0,0.0,0.0,0.031989995008399524,0.5990039543606339,Cem_Total,monthly,TGO
2020,1.0531597872148946,0.9227732523363475,0.04707964738761226,0.0005497005558888245,0.0,0.0,0.0,0.0,4.371829662695313e-05,0.005028690201536296,0.10919063486326801,0.38154959450405934,Cem_Total,monthly,TGO
