year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2001,0.0,0.013999999999999999,0.007,0.004,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.164,BA_Forest_NonForest,monthly,CHL
2002,0.008,0.454,0.058,0.013000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,BA_Forest_NonForest,monthly,CHL
2003,0.065,0.039,0.7090000000000001,0.14800000000000002,0.018000000000000002,0.0,0.001,0.003,0.002,0.012,0.027,0.041,BA_Forest_NonForest,monthly,CHL
2004,0.14,0.082,0.256,0.011,0.065,0.003,0.0,0.0,0.0,0.0,0.0,0.09300000000000001,BA_Forest_NonForest,monthly,CHL
2005,0.277,0.17700000000000002,0.349,0.271,0.036000000000000004,0.0,0.0,0.002,0.041,0.009000000000000001,0.001,0.013000000000000001,BA_Forest_NonForest,monthly,CHL
2006,0.020999999999999998,0.012,0.137,0.039,0.388,0.002,0.0,0.018000000000000002,0.0,0.0,0.001,0.07300000000000001,BA_Forest_NonForest,monthly,CHL
2007,0.6220000000000001,0.001,0.25,0.022,0.06,0.023999999999999997,0.0,0.002,0.0,0.001,0.003,0.013999999999999999,BA_Forest_NonForest,monthly,CHL
2008,0.07800000000000001,0.246,0.387,0.10500000000000001,0.632,0.017,0.0,0.0,0.001,0.001,0.027,0.107,BA_Forest_NonForest,monthly,CHL
2009,0.495,0.092,0.43000000000000005,0.23400000000000004,0.042,0.002,0.0,0.0,0.01,0.0,0.002,0.12000000000000001,BA_Forest_NonForest,monthly,CHL
2010,0.053000000000000005,0.013999999999999999,0.135,0.45,0.034,0.017,0.0,0.007,0.0,0.0,0.0,0.054000000000000006,BA_Forest_NonForest,monthly,CHL
2011,0.037000000000000005,0.07500000000000001,0.33,0.023000000000000003,0.007,0.057999999999999996,0.0,0.0,0.0,0.0,0.012,0.54,BA_Forest_NonForest,monthly,CHL
2012,0.444,0.10300000000000001,0.7330000000000001,0.043000000000000003,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.014,BA_Forest_NonForest,monthly,CHL
2013,0.001,0.053000000000000005,0.087,0.05900000000000001,0.0,0.0,0.006,0.0,0.0,0.003,0.006,0.317,BA_Forest_NonForest,monthly,CHL
2014,0.52,0.019000000000000003,1.239,0.061,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.006,BA_Forest_NonForest,monthly,CHL
2015,0.21400000000000002,0.6550000000000001,0.20400000000000001,4.494999999999999,0.027,0.013,0.0,0.0,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,CHL
2016,0.035,0.10800000000000001,0.311,0.191,0.003,0.011,0.0,0.0,0.002,0.009000000000000001,0.101,0.337,BA_Forest_NonForest,monthly,CHL
2017,2.8090000000000006,0.08299999999999999,0.10300000000000001,0.060000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,BA_Forest_NonForest,monthly,CHL
2018,0.062,0.15200000000000002,0.499,0.038000000000000006,0.0,0.0,0.0,0.001,0.0,0.0,0.007,0.001,BA_Forest_NonForest,monthly,CHL
2019,0.028000000000000004,0.974,0.281,0.6440000000000001,0.007,0.0,0.0,0.0,0.0,0.0,0.09300000000000001,0.09400000000000001,BA_Forest_NonForest,monthly,CHL
2020,0.365,0.43900000000000006,0.42400000000000004,0.36200000000000004,0.033,0.0,0.0,0.0,0.001,0.0,0.008,0.011999999999999999,BA_Forest_NonForest,monthly,CHL
2021,0.41900000000000004,0.035,0.48300000000000004,0.05900000000000001,0.036000000000000004,0.0,0.020999999999999998,0.0,0.009,0.001,0.005,0.641,BA_Forest_NonForest,monthly,CHL
2022,0.16000000000000003,1.9240000000000002,0.46900000000000003,0.033,0.01,0.012,0.001,0.0,0.014,0.015,0.17,0.5820000000000001,BA_Forest_NonForest,monthly,CHL
2023,0.32599999999999996,13.830999999999998,0.46900000000000003,0.06200000000000001,0.029,0.018000000000000002,,,,,,,BA_Forest_NonForest,monthly,CHL
