year,sum,variable,timescale,country
2001,0.0,BA_Forest_NonForest,seasonal_djf,KEN
2002,0.17900000000000002,BA_Forest_NonForest,seasonal_djf,KEN
2003,0.38200000000000006,BA_Forest_NonForest,seasonal_djf,KEN
2004,0.094,BA_Forest_NonForest,seasonal_djf,KEN
2005,0.378,BA_Forest_NonForest,seasonal_djf,KEN
2006,0.29400000000000004,BA_Forest_NonForest,seasonal_djf,KEN
2007,0.279,BA_Forest_NonForest,seasonal_djf,KEN
2008,0.191,BA_Forest_NonForest,seasonal_djf,KEN
2009,0.075,BA_Forest_NonForest,seasonal_djf,KEN
2010,0.032,BA_Forest_NonForest,seasonal_djf,KEN
2011,0.16200000000000003,BA_Forest_NonForest,seasonal_djf,KEN
2012,0.088,BA_Forest_NonForest,seasonal_djf,KEN
2013,0.082,BA_Forest_NonForest,seasonal_djf,KEN
2014,0.08200000000000002,BA_Forest_NonForest,seasonal_djf,KEN
2015,0.10699999999999998,BA_Forest_NonForest,seasonal_djf,KEN
2016,0.01,BA_Forest_NonForest,seasonal_djf,KEN
2017,0.058,BA_Forest_NonForest,seasonal_djf,KEN
2018,0.131,BA_Forest_NonForest,seasonal_djf,KEN
2019,0.594,BA_Forest_NonForest,seasonal_djf,KEN
2020,0.0,BA_Forest_NonForest,seasonal_djf,KEN
2021,0.25,BA_Forest_NonForest,seasonal_djf,KEN
2022,0.030000000000000006,BA_Forest_NonForest,seasonal_djf,KEN
2023,0.4210000000000001,BA_Forest_NonForest,seasonal_djf,KEN
