year,sum,variable,timescale,region
2002,0.0,Cem_Total,seasonal_djf,LK
2003,0.0,Cem_Total,seasonal_djf,LK
2004,0.0,Cem_Total,seasonal_djf,LK
2005,0.0011594650577386476,Cem_Total,seasonal_djf,LK
2006,0.0,Cem_Total,seasonal_djf,LK
2007,0.0,Cem_Total,seasonal_djf,LK
2008,0.0,Cem_Total,seasonal_djf,LK
2009,0.012357902328100983,Cem_Total,seasonal_djf,LK
2010,0.013353811937863742,Cem_Total,seasonal_djf,LK
2011,0.0,Cem_Total,seasonal_djf,LK
2012,0.0,Cem_Total,seasonal_djf,LK
2013,0.0,Cem_Total,seasonal_djf,LK
2014,0.006353293905366813,Cem_Total,seasonal_djf,LK
2015,0.0,Cem_Total,seasonal_djf,LK
2016,0.0,Cem_Total,seasonal_djf,LK
2017,0.0,Cem_Total,seasonal_djf,LK
2018,0.0,Cem_Total,seasonal_djf,LK
2019,0.0,Cem_Total,seasonal_djf,LK
2020,0.00024775419139035033,Cem_Total,seasonal_djf,LK
