fittype,tstart,tend,slope,slope_lower,slope_upper,slope_mann_kendall,pvalue_slope,intercept,intercept_lower,intercept_upper,pvalue_intercept,SE,corrcoef,R2adj,variable,timescale,country
theil-sen,2002-10-01,2020-10-01,-0.0,-0.0,0.0,0.0,0.320696,0.0,0.0,0.0,0.044819,4.6e-05,0.023847,0.502428,Cem_Forest_NonForest,seasonal_son,BFA
