year,sum,variable,timescale,region
2001,0.10500000000000001,BA_Total,yearly_jj,LV
2002,0.132,BA_Total,yearly_jj,LV
2003,1.1280000000000001,BA_Total,yearly_jj,LV
2004,0.122,BA_Total,yearly_jj,LV
2005,0.0,BA_Total,yearly_jj,LV
2006,0.07300000000000001,BA_Total,yearly_jj,LV
2007,0.07300000000000001,BA_Total,yearly_jj,LV
2008,0.0,BA_Total,yearly_jj,LV
2009,0.007,BA_Total,yearly_jj,LV
2010,0.033,BA_Total,yearly_jj,LV
2011,0.04,BA_Total,yearly_jj,LV
2012,0.001,BA_Total,yearly_jj,LV
2013,0.107,BA_Total,yearly_jj,LV
2014,0.019,BA_Total,yearly_jj,LV
2015,0.08600000000000001,BA_Total,yearly_jj,LV
2016,0.034,BA_Total,yearly_jj,LV
2017,0.0,BA_Total,yearly_jj,LV
2018,0.028,BA_Total,yearly_jj,LV
2019,0.055999999999999994,BA_Total,yearly_jj,LV
2020,0.011,BA_Total,yearly_jj,LV
2021,0.001,BA_Total,yearly_jj,LV
2022,0.016,BA_Total,yearly_jj,LV
2023,0.009000000000000001,BA_Total,yearly_jj,LV
