year,sum,variable,timescale,region
2002,0.0001114342633694458,Cem_Total,seasonal_jja,SV
2003,0.00016719346680218506,Cem_Total,seasonal_jja,SV
2004,0.0,Cem_Total,seasonal_jja,SV
2005,0.0,Cem_Total,seasonal_jja,SV
2006,0.0,Cem_Total,seasonal_jja,SV
2007,0.0,Cem_Total,seasonal_jja,SV
2008,0.0,Cem_Total,seasonal_jja,SV
2009,0.0,Cem_Total,seasonal_jja,SV
2010,0.0,Cem_Total,seasonal_jja,SV
2011,0.0004076248033722114,Cem_Total,seasonal_jja,SV
2012,0.0,Cem_Total,seasonal_jja,SV
2013,0.0,Cem_Total,seasonal_jja,SV
2014,0.0,Cem_Total,seasonal_jja,SV
2015,0.007983173888603026,Cem_Total,seasonal_jja,SV
2016,0.001027904588618164,Cem_Total,seasonal_jja,SV
2017,0.00041596917541186524,Cem_Total,seasonal_jja,SV
2018,0.0003382319681971436,Cem_Total,seasonal_jja,SV
2019,0.000183777985011261,Cem_Total,seasonal_jja,SV
2020,0.0004342748278323975,Cem_Total,seasonal_jja,SV
