year,sum,variable,timescale,country
2001,0.013,BA_Total,yearly,KWT
2002,0.003,BA_Total,yearly,KWT
2003,0.121,BA_Total,yearly,KWT
2004,0.026,BA_Total,yearly,KWT
2005,0.027999999999999997,BA_Total,yearly,KWT
2006,0.11900000000000001,BA_Total,yearly,KWT
2007,0.006,BA_Total,yearly,KWT
2008,0.007,BA_Total,yearly,KWT
2009,0.071,BA_Total,yearly,KWT
2010,0.028,BA_Total,yearly,KWT
2011,0.001,BA_Total,yearly,KWT
2012,0.053,BA_Total,yearly,KWT
2013,0.001,BA_Total,yearly,KWT
2014,0.003,BA_Total,yearly,KWT
2015,0.0,BA_Total,yearly,KWT
2016,0.055,BA_Total,yearly,KWT
2017,0.008,BA_Total,yearly,KWT
2018,0.076,BA_Total,yearly,KWT
2019,0.052000000000000005,BA_Total,yearly,KWT
2020,0.09500000000000001,BA_Total,yearly,KWT
2021,0.003,BA_Total,yearly,KWT
2022,0.0,BA_Total,yearly,KWT
2023,0.08700000000000001,BA_Total,yearly,KWT
