year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2002,0.0,0.0,0.0,0.0,0.0,0.00011461961347668457,0.00013353590483853152,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,MDA
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008203564650410461,0.00027478351987371825,5.7967070675476074e-05,0.0,Cem_Forest_NonForest,monthly,MDA
2004,0.0,0.0,6.485300097213745e-05,0.0,0.0,0.0,0.0,0.00015232948093847656,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,MDA
2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020990158157254946,0.0,0.0,Cem_Forest_NonForest,monthly,MDA
2006,0.0,0.0,0.0016879313527807616,0.0,0.0,0.0,0.00011085418221618652,0.00012214262557043456,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,MDA
2007,0.0,0.0,0.0038429395885064095,0.0,0.0,0.000483095804038971,0.004217688633520584,0.0008064002731449737,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,MDA
2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001843993175428894,0.0012946378747883303,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,MDA
2009,0.0,0.0,0.0002607085542844238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,MDA
2010,0.0,0.0,0.00937367831878572,0.0,0.0,0.0,0.00015015750323229982,0.0,0.0,0.00017710211906365965,0.0,0.0,Cem_Forest_NonForest,monthly,MDA
2011,0.0,0.00022138423337542725,0.0032075888171675714,0.0,0.0,0.00015192286805926515,0.0,0.0014288931077333985,0.0,0.0,0.0,0.0011636546802933656,Cem_Forest_NonForest,monthly,MDA
2012,0.0,0.0,0.0010075369233511046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,MDA
2013,0.0,0.0008719125431842041,0.0017284119107826535,0.0005248863170412597,0.0,0.0,0.00011202341830819702,0.0,0.0,0.0062207323644834596,0.0,0.0,Cem_Forest_NonForest,monthly,MDA
2014,0.0,0.01399407279163376,0.003845706746354248,0.0,0.0,0.0,0.0,0.0007571675322163087,0.0,0.0015114552202436828,0.0025591374818112484,0.0,Cem_Forest_NonForest,monthly,MDA
2015,0.0,0.00011171147503955079,0.0007996041746330873,0.0,0.0,0.0,0.0,0.0,0.0002641501292529297,0.0,0.0004426517047296142,0.00024287230834803774,Cem_Forest_NonForest,monthly,MDA
2016,0.0,0.0,0.0011217804948206787,0.0,0.0,0.00016409051347091676,0.0006021490607882843,0.0008170553276739502,0.0,0.0003641206492277222,0.00042900197715817266,0.0,Cem_Forest_NonForest,monthly,MDA
2017,0.0,0.0,0.0011644630845810545,0.0,0.0,0.0,0.00013281066274346923,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,MDA
2018,0.0,0.0,0.0013291400969295043,0.0,0.0,0.0,0.0,0.00012404494110070802,0.0,0.00023502395165213015,0.0,0.0,Cem_Forest_NonForest,monthly,MDA
2019,0.0,0.0,0.0005571378609431153,0.0,0.0,3.28371694193573e-05,0.00011156304308639527,0.0,0.0,0.003740640330877381,0.0,0.0,Cem_Forest_NonForest,monthly,MDA
2020,0.0,0.0,0.002120525345261566,0.0003489740872352905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,MDA
