year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2002,0.0,0.0,0.0,0.0,0.0021665760299914246,0.026390875834860557,0.0011852385206653443,0.0992021815593699,0.0,0.0,0.0,0.0,Cem_Total,monthly,AF
2003,0.018134792624300487,0.006553931175176271,0.0018715605100464937,0.0,0.004514618238094634,0.1310506612989593,0.18239809240755678,0.08939576035084887,0.014519408499840694,0.00926046783083162,0.027202745618424277,0.0,Cem_Total,monthly,AF
2004,0.011066697471315463,0.011710186679178971,5.197628861656189e-05,0.005232645653135254,0.005186324483570136,0.01553067883615767,0.03353682994046733,0.011294564270222606,0.008675621275244294,0.0008838611191525422,0.0,0.0,Cem_Total,monthly,AF
2005,0.00011882851537231444,0.0052066601272715615,0.000410129798655426,0.0,0.0,0.007238452175145812,0.006925547935700378,0.01188444296930075,0.00188698607295224,0.000173117785181427,0.003382961279399696,0.003779526069677712,Cem_Total,monthly,AF
2006,0.000334504147025177,0.01280250807286339,0.001762108080493301,0.0,0.0019331281693653571,0.002524874426207138,0.004247943802325218,0.0,0.00013089393779487326,0.0011285561764974555,0.0,0.0,Cem_Total,monthly,AF
2007,0.0017872277598389428,0.0007866441430763398,0.0035846346289710234,0.0,0.0,0.000641471127970459,0.010499782521458481,0.04632297109097432,0.004558723518261673,0.004619477258367704,0.00017586225529452512,0.0,Cem_Total,monthly,AF
2008,6.499880957418824e-05,0.0023220624719296114,0.006378891750965004,0.00011858206756398008,0.0,0.001007431586972519,0.0018303747399875563,0.0003024724739644165,0.0,0.0,0.032615268921851216,0.0,Cem_Total,monthly,AF
2009,0.002005921898758492,0.004470364705880067,0.0007057060320953979,0.0,0.0,0.0015337556345306398,0.00207705579923494,0.026021136925972813,0.0,0.00029050280651487733,0.0004043111993630981,0.004822206774981621,Cem_Total,monthly,AF
2010,0.00047679790345315554,0.0017177637973397675,0.0001879440219386215,0.0,0.0002710874373249054,0.10217893601800096,0.07046146726996105,0.0433847835575245,0.04111441649532874,0.0005771861054095764,0.001175783263287445,0.0062954710617594,Cem_Total,monthly,AF
2011,0.007166425457027203,0.0011243532466508027,0.007310147880408465,0.0,0.0,0.00021626947067987062,0.0011245866774694596,0.0010105246961951218,0.00013995689685255433,0.0,0.0,0.0,Cem_Total,monthly,AF
2012,0.0014429299873020098,0.0,0.0,0.0,0.0,0.0,0.023548581881491986,0.0095431943181336,0.0006507075121657257,0.0013494754740435027,0.0,0.0,Cem_Total,monthly,AF
2013,0.005778546598965957,0.0001511982997925415,0.00031281500625573734,0.0,0.0,0.01248635437803023,0.013959587377584421,0.0013979359390048675,0.010810021962814333,0.0005898237133773041,5.9999981333999636e-05,0.0017971586157254796,Cem_Total,monthly,AF
2014,0.0,0.0010296711146541594,0.00016400785174302673,1.7094233366119383e-05,0.0009316770947027338,0.00926412645375842,0.000724665978374756,0.0015568998323640753,0.0,0.0,0.0006968531968782959,4.7797843107635495e-05,Cem_Total,monthly,AF
2015,0.0007057219553786622,0.0005485285656052551,0.007392764026346405,0.0,0.0,0.006802173692580429,0.005947923078231117,0.0027205582563299326,0.0010965763726814653,0.0,0.0,0.0021130094835986324,Cem_Total,monthly,AF
2016,0.0010579993748296662,0.00692786134375991,0.0,0.0015563811897992973,0.000518650997444641,0.004297741865603921,0.0009364700573458101,0.0058734277425643005,0.0,0.0013640066704832152,0.001353589153527649,0.005233377355477738,Cem_Total,monthly,AF
2017,0.0,0.001634437506250786,0.0004069516022500152,0.0,0.00030957497792272946,0.0,0.00013765754269329835,0.0,0.0,0.0027259496042969207,0.0,0.007388343926696281,Cem_Total,monthly,AF
2018,0.0019221581229851533,0.0003953102494809417,0.0006966637399007569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Total,monthly,AF
2019,0.0,0.0,0.0,0.0,0.0,0.01464556448951912,0.0567387962990953,0.008321049411422074,0.0009225003659858855,0.00024031683399987791,4.089704279336548e-05,0.0008372238276017764,Cem_Total,monthly,AF
2020,0.0030639891879613653,0.00576576844708895,0.0,0.0,0.00019754655169615173,0.008636862885093442,0.001992782071156235,0.029368797133567805,0.0,0.002824410292487114,0.0058531950449499165,0.0005597003908627625,Cem_Total,monthly,AF
