year,sum,variable,timescale,country
2001,3.4930000000000003,BA_Total,seasonal_mam,UZB
2002,0.314,BA_Total,seasonal_mam,UZB
2003,1.2670000000000001,BA_Total,seasonal_mam,UZB
2004,0.447,BA_Total,seasonal_mam,UZB
2005,1.056,BA_Total,seasonal_mam,UZB
2006,0.894,BA_Total,seasonal_mam,UZB
2007,0.6840000000000002,BA_Total,seasonal_mam,UZB
2008,0.5920000000000001,BA_Total,seasonal_mam,UZB
2009,2.198,BA_Total,seasonal_mam,UZB
2010,0.10400000000000001,BA_Total,seasonal_mam,UZB
2011,0.521,BA_Total,seasonal_mam,UZB
2012,2.514,BA_Total,seasonal_mam,UZB
2013,0.559,BA_Total,seasonal_mam,UZB
2014,1.5420000000000003,BA_Total,seasonal_mam,UZB
2015,0.8640000000000001,BA_Total,seasonal_mam,UZB
2016,0.20500000000000002,BA_Total,seasonal_mam,UZB
2017,1.2380000000000002,BA_Total,seasonal_mam,UZB
2018,1.3900000000000001,BA_Total,seasonal_mam,UZB
2019,1.6530000000000002,BA_Total,seasonal_mam,UZB
2020,0.404,BA_Total,seasonal_mam,UZB
2021,2.528,BA_Total,seasonal_mam,UZB
2022,0.902,BA_Total,seasonal_mam,UZB
2023,0.315,BA_Total,seasonal_mam,UZB
