year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,region
2001,0.005,0.015,0.325,0.37700000000000006,0.29300000000000004,0.0,0.0,0.001,0.0,0.0,0.0,0.001,BA_Forest_NonForest,monthly,HN
2002,0.022000000000000002,0.02,0.12100000000000001,1.2990000000000002,0.8910000000000001,0.006,0.001,0.001,0.025,0.0,0.0,0.007,BA_Forest_NonForest,monthly,HN
2003,0.04,0.11800000000000001,2.805,2.117,11.695999999999998,0.015,0.002,0.0,0.016,0.003,0.0,0.003,BA_Forest_NonForest,monthly,HN
2004,0.001,0.015000000000000001,0.05500000000000001,0.216,0.036000000000000004,0.003,0.003,0.013000000000000001,0.005,0.0,0.002,0.001,BA_Forest_NonForest,monthly,HN
2005,0.061,0.842,3.276,6.5280000000000005,4.522,0.006,0.007,0.0,0.0,0.0,0.0,0.001,BA_Forest_NonForest,monthly,HN
2006,0.008,0.08000000000000002,0.5740000000000001,1.6720000000000002,1.5410000000000004,0.006,0.0,0.0,0.0,0.0,0.001,0.007,BA_Forest_NonForest,monthly,HN
2007,0.029,0.176,0.117,0.6680000000000001,2.15,0.017,0.002,0.0,0.0,0.001,0.012,0.0,BA_Forest_NonForest,monthly,HN
2008,0.010000000000000002,0.027000000000000003,0.12400000000000003,0.795,2.3020000000000005,0.05700000000000001,0.001,0.005,0.0,0.0,0.0,0.0,BA_Forest_NonForest,monthly,HN
2009,0.025,0.065,0.28600000000000003,5.636,0.18200000000000005,0.054,0.078,0.006,0.008,0.0,0.001,0.015000000000000003,BA_Forest_NonForest,monthly,HN
2010,0.007,0.197,1.7190000000000003,0.23800000000000004,0.2700000000000001,0.015000000000000001,0.0,0.0,0.0,0.0,0.002,0.031,BA_Forest_NonForest,monthly,HN
2011,0.010000000000000002,0.086,1.0710000000000002,7.457999999999999,1.1830000000000003,0.027000000000000003,0.0,0.004,0.03,0.0,0.005,0.017,BA_Forest_NonForest,monthly,HN
2012,0.006,0.023000000000000003,0.156,0.234,0.067,0.003,0.0,0.0,0.0,0.019000000000000003,0.008,0.025,BA_Forest_NonForest,monthly,HN
2013,0.031,0.20600000000000002,1.215,2.362,1.1250000000000002,0.013000000000000001,0.0,0.022,0.0,0.0,0.0,0.012,BA_Forest_NonForest,monthly,HN
2014,0.03,0.043,0.442,3.031000000000001,2.104,0.01,0.009000000000000001,0.042,0.0,0.001,0.002,0.012,BA_Forest_NonForest,monthly,HN
2015,0.026,0.083,0.374,1.4010000000000002,1.9780000000000004,0.045,0.001,0.036,0.002,0.0,0.005,0.02,BA_Forest_NonForest,monthly,HN
2016,0.033999999999999996,0.1,0.9140000000000001,3.063,1.5130000000000001,0.007,0.001,0.0,0.0,0.0,0.002,0.002,BA_Forest_NonForest,monthly,HN
2017,0.07200000000000001,0.21700000000000003,0.225,0.9300000000000003,0.5800000000000001,0.003,0.0,0.002,0.009000000000000001,0.0,0.008,0.015,BA_Forest_NonForest,monthly,HN
2018,0.034,0.17500000000000002,1.035,3.3040000000000003,0.35700000000000004,0.008,0.004,0.0,0.004,0.003,0.001,0.026,BA_Forest_NonForest,monthly,HN
2019,0.045,0.34700000000000003,1.9770000000000003,2.448000000000001,1.4640000000000004,0.027,0.007,0.009000000000000001,0.029,0.007,0.0,0.020999999999999998,BA_Forest_NonForest,monthly,HN
2020,0.09900000000000002,0.29300000000000004,0.5840000000000002,15.140999999999998,3.439,0.003,0.009000000000000001,0.002,0.0,0.0,0.02,0.0,BA_Forest_NonForest,monthly,HN
2021,0.014,0.05600000000000001,0.113,0.165,1.1880000000000002,0.027000000000000003,0.001,0.001,0.011,0.0,0.002,0.003,BA_Forest_NonForest,monthly,HN
2022,0.015000000000000001,0.128,0.6120000000000001,1.336,0.12300000000000001,0.0,0.002,0.0,0.0,0.0,0.0,0.012,BA_Forest_NonForest,monthly,HN
2023,0.024,0.16300000000000003,1.2160000000000004,3.2399999999999993,5.196999999999999,0.12800000000000003,,,,,,,BA_Forest_NonForest,monthly,HN
