year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2002,0.0,0.0,0.0,0.0,0.0,0.0,0.00038036426917565914,0.0017558599090930786,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,GRC
2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,GRC
2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007166863330961914,0.0002202875679412842,0.0,0.0,Cem_Forest_NonForest,monthly,GRC
2005,0.0,0.0,0.0,0.0002949719010085449,0.0,0.0,0.00015314998796817016,0.0004980055120993652,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,GRC
2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012011547771429168,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,GRC
2007,0.0,0.0,0.0,0.0,0.0,0.010338443278533265,0.06882673652899104,0.1774581017899115,0.0060064133062847904,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,GRC
2008,0.0,0.0,0.0,0.0017178835915885315,0.0,0.0,0.00045830970897308353,0.0045965651518737796,0.0004907807639047851,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,GRC
2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038005276029732054,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,GRC
2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012084139108630371,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,GRC
2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06318422449174457,0.0005625512146389771,0.00031170066100523377,0.0026920398833391113,0.00010547773861242676,Cem_Forest_NonForest,monthly,GRC
2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0008089732343198241,0.006972825486018009,0.0019845170595762635,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,GRC
2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010165601717176513,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,GRC
2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0003864628474136963,0.0006671891014605713,0.0,0.00014900670910229492,0.0,0.0,Cem_Forest_NonForest,monthly,GRC
2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022120598942480468,0.000142858660088562,0.0,0.0,Cem_Forest_NonForest,monthly,GRC
2016,0.0,0.0,0.0,0.0,0.0,0.0,0.004140298267994629,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,GRC
2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0006102278929440918,0.00212867427846167,0.001787937500611206,0.0005011449764593506,0.00144238986972995,0.0,Cem_Forest_NonForest,monthly,GRC
2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0011968244036239014,0.0,0.0,0.007344955153388489,0.00031454773293142696,0.0,Cem_Forest_NonForest,monthly,GRC
2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,GRC
2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0014977038558074952,0.011992560525289062,0.009599308740315185,0.0018826737220515749,0.0,0.0,Cem_Forest_NonForest,monthly,GRC
