year,sum,variable,timescale,region
2001,0.23099999999999998,BA_Total,yearly_jj,A
2002,0.257,BA_Total,yearly_jj,A
2003,0.010000000000000002,BA_Total,yearly_jj,A
2004,0.092,BA_Total,yearly_jj,A
2005,0.278,BA_Total,yearly_jj,A
2006,0.223,BA_Total,yearly_jj,A
2007,0.009000000000000001,BA_Total,yearly_jj,A
2008,0.004,BA_Total,yearly_jj,A
2009,0.053000000000000005,BA_Total,yearly_jj,A
2010,0.024,BA_Total,yearly_jj,A
2011,0.009,BA_Total,yearly_jj,A
2012,0.137,BA_Total,yearly_jj,A
2013,0.014,BA_Total,yearly_jj,A
2014,0.032,BA_Total,yearly_jj,A
2015,0.012,BA_Total,yearly_jj,A
2016,0.001,BA_Total,yearly_jj,A
2017,0.019,BA_Total,yearly_jj,A
2018,0.037,BA_Total,yearly_jj,A
2019,0.009000000000000001,BA_Total,yearly_jj,A
2020,0.008,BA_Total,yearly_jj,A
2021,0.0,BA_Total,yearly_jj,A
2022,0.005,BA_Total,yearly_jj,A
2023,0.008,BA_Total,yearly_jj,A
