year,sum,variable,timescale,country
2002,0.09643090079450595,Cem_Total,seasonal_mam,IRN
2003,0.057131811089782616,Cem_Total,seasonal_mam,IRN
2004,0.14303428133533122,Cem_Total,seasonal_mam,IRN
2005,0.10501196328166298,Cem_Total,seasonal_mam,IRN
2006,0.07469639591059307,Cem_Total,seasonal_mam,IRN
2007,0.08899885939096552,Cem_Total,seasonal_mam,IRN
2008,0.0701100892809105,Cem_Total,seasonal_mam,IRN
2009,0.04530113221020114,Cem_Total,seasonal_mam,IRN
2010,0.07194523078723786,Cem_Total,seasonal_mam,IRN
2011,0.10898768254263577,Cem_Total,seasonal_mam,IRN
2012,0.04526178807186986,Cem_Total,seasonal_mam,IRN
2013,0.14945539573710598,Cem_Total,seasonal_mam,IRN
2014,0.10246811598581951,Cem_Total,seasonal_mam,IRN
2015,0.14444806040310254,Cem_Total,seasonal_mam,IRN
2016,0.09493267999644625,Cem_Total,seasonal_mam,IRN
2017,0.13853109557303372,Cem_Total,seasonal_mam,IRN
2018,0.11389629341072026,Cem_Total,seasonal_mam,IRN
2019,0.2491049679856192,Cem_Total,seasonal_mam,IRN
2020,0.2236201292982672,Cem_Total,seasonal_mam,IRN
