year,sum,variable,timescale,country
2001,0.339,BA_Total,yearly,BTN
2002,0.14,BA_Total,yearly,BTN
2003,0.049,BA_Total,yearly,BTN
2004,0.326,BA_Total,yearly,BTN
2005,0.24200000000000002,BA_Total,yearly,BTN
2006,0.323,BA_Total,yearly,BTN
2007,0.822,BA_Total,yearly,BTN
2008,0.191,BA_Total,yearly,BTN
2009,0.289,BA_Total,yearly,BTN
2010,0.658,BA_Total,yearly,BTN
2011,0.47,BA_Total,yearly,BTN
2012,1.1780000000000002,BA_Total,yearly,BTN
2013,0.20700000000000002,BA_Total,yearly,BTN
2014,0.777,BA_Total,yearly,BTN
2015,0.613,BA_Total,yearly,BTN
2016,0.23800000000000002,BA_Total,yearly,BTN
2017,0.363,BA_Total,yearly,BTN
2018,0.153,BA_Total,yearly,BTN
2019,0.268,BA_Total,yearly,BTN
2020,0.162,BA_Total,yearly,BTN
2021,0.17400000000000002,BA_Total,yearly,BTN
2022,0.21900000000000003,BA_Total,yearly,BTN
2023,0.313,BA_Total,yearly,BTN
