year,sum,variable,timescale,country
2002,0.0,Cem_Total,yearly,TWN
2003,0.006087584833364837,Cem_Total,yearly,TWN
2004,0.0044411700725536804,Cem_Total,yearly,TWN
2005,0.006504432674388243,Cem_Total,yearly,TWN
2006,0.0,Cem_Total,yearly,TWN
2007,0.0,Cem_Total,yearly,TWN
2008,0.007739432583753008,Cem_Total,yearly,TWN
2009,0.006335333274317231,Cem_Total,yearly,TWN
2010,0.0,Cem_Total,yearly,TWN
2011,0.0,Cem_Total,yearly,TWN
2012,0.0,Cem_Total,yearly,TWN
2013,0.0009473403640478515,Cem_Total,yearly,TWN
2014,0.0,Cem_Total,yearly,TWN
2015,0.0018940105305796813,Cem_Total,yearly,TWN
2016,0.0,Cem_Total,yearly,TWN
2017,0.0,Cem_Total,yearly,TWN
2018,0.0,Cem_Total,yearly,TWN
2019,0.0034521781971309663,Cem_Total,yearly,TWN
2020,6.136590006762695e-05,Cem_Total,yearly,TWN
