year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2002,0.0038504170550380857,0.0,0.004507064419615967,0.08052130485839715,0.017718922334832823,0.0,0.004413487012825439,0.0,0.0,0.0,0.0,0.0003569757725883484,Cem_Forest_NonForest,monthly,BHS
2003,0.002136715706602661,0.0007748638998942261,0.0,0.013664501290476076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,BHS
2004,0.0,0.0008199441802281494,0.04401384003906518,0.05716255484832635,0.0,0.001311184586648193,0.0,0.0,0.0,0.003999886128137085,0.0,0.0011955532362761233,Cem_Forest_NonForest,monthly,BHS
2005,0.0487696104031607,0.03139344253027902,0.02694971924364603,0.013738934030434143,0.0035982608543258976,0.0006446234277789917,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,BHS
2006,0.0,0.0,0.03615832626564588,0.02431174281911832,0.035280756514869484,0.0,0.0,0.0012961477474605712,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,BHS
2007,0.0,9.693336630789184e-05,0.006452146401838836,0.018834112487568725,0.017150427038364013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,BHS
2008,0.0,0.0,0.011761881896332031,0.057478635815493104,0.0686041177439689,0.011586537788861817,0.009149556258721252,0.010722647806625121,0.0,0.0,0.003423255944190918,0.000525824129080078,Cem_Forest_NonForest,monthly,BHS
2009,0.007921502678877777,0.036687236914496185,0.037864755043700744,0.02973670027728674,0.01396581577408551,0.0,0.00012752256261431885,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,BHS
2010,0.0,0.0,0.00424709074382605,0.03315614019421356,0.0054782719142583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,BHS
2011,0.0,0.008831755537709839,0.053785070015524995,0.061434229525632655,0.018443985728002866,0.010649430077291931,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,BHS
2012,0.0,0.015373066961369357,0.011360889234480916,0.01033095657466553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,BHS
2013,0.003562878134806824,0.022253542669965754,0.09684858394081884,0.004314570818313842,0.026535957071929902,0.00018468548785888672,0.0,0.0,0.0,0.0016616939034357302,0.005819292406549438,0.0,Cem_Forest_NonForest,monthly,BHS
2014,0.0,0.008861109842184387,0.04422554958907916,0.016168795340818908,0.004722064855647461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,BHS
2015,0.017235487595139525,0.011319882261173522,0.007384809535145142,0.02505985834423627,0.011986330831831973,0.0006915680406593627,0.0015519404557918092,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,BHS
2016,0.0,0.0005249394644337159,0.025958317025377854,0.09285149665027455,0.002199445219340912,0.0,0.0,0.009003247499408597,0.0,0.0,0.0005298005274887695,0.00046213785206323247,Cem_Forest_NonForest,monthly,BHS
2017,0.02410504731736035,0.0032405340444469598,0.04847742438326898,0.13776425047446833,0.00020677676022198488,0.0,0.0,0.001227053638215027,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,BHS
2018,0.0,0.0024133385292439574,0.019358257933622683,0.003575083337970825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,BHS
2019,0.0,0.0,0.0044556279885260616,0.0202990678412616,0.00257519723821106,0.0019026044259960939,0.0,0.0,0.0,0.00013084280922973633,0.00561783457246759,0.014585618270527713,Cem_Forest_NonForest,monthly,BHS
2020,0.0007338824388398742,0.0036395308054974975,0.09559665142530088,0.03453133536557016,0.007346237226288117,0.00011875226155566407,0.00012026974914233398,0.0,0.0,0.0,0.0,0.0,Cem_Forest_NonForest,monthly,BHS
