year,sum,variable,timescale,country
2001,0.0,BA_Forest_NonForest,seasonal_mam,TUR
2002,0.0,BA_Forest_NonForest,seasonal_mam,TUR
2003,0.0,BA_Forest_NonForest,seasonal_mam,TUR
2004,0.0,BA_Forest_NonForest,seasonal_mam,TUR
2005,0.002,BA_Forest_NonForest,seasonal_mam,TUR
2006,0.0,BA_Forest_NonForest,seasonal_mam,TUR
2007,0.0,BA_Forest_NonForest,seasonal_mam,TUR
2008,0.0,BA_Forest_NonForest,seasonal_mam,TUR
2009,0.0,BA_Forest_NonForest,seasonal_mam,TUR
2010,0.0,BA_Forest_NonForest,seasonal_mam,TUR
2011,0.0,BA_Forest_NonForest,seasonal_mam,TUR
2012,0.0,BA_Forest_NonForest,seasonal_mam,TUR
2013,0.005,BA_Forest_NonForest,seasonal_mam,TUR
2014,0.001,BA_Forest_NonForest,seasonal_mam,TUR
2015,0.001,BA_Forest_NonForest,seasonal_mam,TUR
2016,0.0,BA_Forest_NonForest,seasonal_mam,TUR
2017,0.0,BA_Forest_NonForest,seasonal_mam,TUR
2018,0.0,BA_Forest_NonForest,seasonal_mam,TUR
2019,0.0,BA_Forest_NonForest,seasonal_mam,TUR
2020,0.0,BA_Forest_NonForest,seasonal_mam,TUR
2021,0.016,BA_Forest_NonForest,seasonal_mam,TUR
2022,0.002,BA_Forest_NonForest,seasonal_mam,TUR
2023,0.0,BA_Forest_NonForest,seasonal_mam,TUR
