year,sum,variable,timescale,country
2002,0.0,Cem_Total,seasonal_djf,SEN
2003,5.530880198816409,Cem_Total,seasonal_djf,SEN
2004,3.933044271468828,Cem_Total,seasonal_djf,SEN
2005,4.456373529439576,Cem_Total,seasonal_djf,SEN
2006,5.844135933227168,Cem_Total,seasonal_djf,SEN
2007,5.052373943110927,Cem_Total,seasonal_djf,SEN
2008,4.8511837805691815,Cem_Total,seasonal_djf,SEN
2009,4.227692962690348,Cem_Total,seasonal_djf,SEN
2010,4.868940318479055,Cem_Total,seasonal_djf,SEN
2011,4.923760828762537,Cem_Total,seasonal_djf,SEN
2012,5.35862029804048,Cem_Total,seasonal_djf,SEN
2013,4.3853342616774,Cem_Total,seasonal_djf,SEN
2014,5.249233625981265,Cem_Total,seasonal_djf,SEN
2015,4.554311721722131,Cem_Total,seasonal_djf,SEN
2016,3.674301797663299,Cem_Total,seasonal_djf,SEN
2017,4.177374299570579,Cem_Total,seasonal_djf,SEN
2018,4.1244808977912175,Cem_Total,seasonal_djf,SEN
2019,3.8576852970088114,Cem_Total,seasonal_djf,SEN
2020,4.364021388074217,Cem_Total,seasonal_djf,SEN
