year,sum,variable,timescale,country
2001,0.13,BA_Total,yearly,LKA
2002,2.349,BA_Total,yearly,LKA
2003,2.963,BA_Total,yearly,LKA
2004,3.591,BA_Total,yearly,LKA
2005,3.971,BA_Total,yearly,LKA
2006,1.68,BA_Total,yearly,LKA
2007,1.897,BA_Total,yearly,LKA
2008,1.2790000000000001,BA_Total,yearly,LKA
2009,2.4010000000000002,BA_Total,yearly,LKA
2010,0.91,BA_Total,yearly,LKA
2011,1.2469999999999999,BA_Total,yearly,LKA
2012,2.0380000000000003,BA_Total,yearly,LKA
2013,0.703,BA_Total,yearly,LKA
2014,0.934,BA_Total,yearly,LKA
2015,0.75,BA_Total,yearly,LKA
2016,1.363,BA_Total,yearly,LKA
2017,0.13,BA_Total,yearly,LKA
2018,0.329,BA_Total,yearly,LKA
2019,0.28900000000000003,BA_Total,yearly,LKA
2020,0.026,BA_Total,yearly,LKA
2021,0.20900000000000002,BA_Total,yearly,LKA
2022,0.275,BA_Total,yearly,LKA
2023,0.003,BA_Total,yearly,LKA
