year,sum,variable,timescale,country
2001,3.226,BA_Forest_NonForest,yearly_jj,USA
2002,15.460999999999999,BA_Forest_NonForest,yearly_jj,USA
2003,29.081,BA_Forest_NonForest,yearly_jj,USA
2004,43.37899999999999,BA_Forest_NonForest,yearly_jj,USA
2005,28.945999999999998,BA_Forest_NonForest,yearly_jj,USA
2006,36.381,BA_Forest_NonForest,yearly_jj,USA
2007,35.169000000000004,BA_Forest_NonForest,yearly_jj,USA
2008,33.985,BA_Forest_NonForest,yearly_jj,USA
2009,26.333000000000006,BA_Forest_NonForest,yearly_jj,USA
2010,31.801,BA_Forest_NonForest,yearly_jj,USA
2011,23.436,BA_Forest_NonForest,yearly_jj,USA
2012,17.597,BA_Forest_NonForest,yearly_jj,USA
2013,32.108000000000004,BA_Forest_NonForest,yearly_jj,USA
2014,26.223000000000003,BA_Forest_NonForest,yearly_jj,USA
2015,35.542,BA_Forest_NonForest,yearly_jj,USA
2016,50.12200000000001,BA_Forest_NonForest,yearly_jj,USA
2017,24.984,BA_Forest_NonForest,yearly_jj,USA
2018,41.637,BA_Forest_NonForest,yearly_jj,USA
2019,31.093999999999994,BA_Forest_NonForest,yearly_jj,USA
2020,25.278000000000002,BA_Forest_NonForest,yearly_jj,USA
2021,74.47,BA_Forest_NonForest,yearly_jj,USA
2022,91.06800000000001,BA_Forest_NonForest,yearly_jj,USA
2023,34.719,BA_Forest_NonForest,yearly_jj,USA
