year,1,2,3,4,5,6,7,8,9,10,11,12,variable,timescale,country
2001,0.0,0.0,0.0,0.0,0.0,1.108,4.481999999999999,14.919999999999998,0.8790000000000002,0.3360000000000001,0.05,0.0,BA_Total,monthly,BGR
2002,0.0,0.027000000000000003,0.044,0.002,0.0,0.001,0.08600000000000001,0.7810000000000001,0.21500000000000002,0.063,0.005,0.0,BA_Total,monthly,BGR
2003,0.027,0.0,0.179,0.001,0.0,0.017,0.275,0.532,1.4650000000000003,0.0,0.0,0.0,BA_Total,monthly,BGR
2004,0.0,0.018000000000000002,0.038,0.0,0.0,0.125,1.0290000000000001,3.3389999999999995,1.1750000000000003,0.03900000000000001,0.017,0.01,BA_Total,monthly,BGR
2005,0.033,0.0,0.131,0.005,0.0,0.0,0.9380000000000002,2.8879999999999995,0.528,0.121,0.0,0.0,BA_Total,monthly,BGR
2006,0.18900000000000003,0.002,1.2240000000000002,0.0,0.0,0.09899999999999999,1.7850000000000001,4.329,0.405,0.10200000000000001,0.48200000000000004,0.053000000000000005,BA_Total,monthly,BGR
2007,0.311,0.009000000000000001,0.195,0.001,0.0,0.28,3.1820000000000004,0.6500000000000001,0.11100000000000002,0.022000000000000002,0.0,0.0,BA_Total,monthly,BGR
2008,0.005,0.48,0.005,0.0,0.007,0.031,0.41400000000000003,2.1900000000000004,0.8390000000000002,0.195,0.07600000000000001,0.0,BA_Total,monthly,BGR
2009,0.0,0.0,0.065,0.009999999999999998,0.006,0.023,0.121,0.9660000000000002,0.42200000000000004,0.015,0.056999999999999995,0.0,BA_Total,monthly,BGR
2010,0.0,0.0,0.024,0.0,0.0,0.0,0.025,0.591,0.5730000000000001,0.903,0.386,0.0,BA_Total,monthly,BGR
2011,0.0,0.877,0.11100000000000002,0.002,0.0,0.097,0.252,0.36500000000000005,0.9240000000000002,1.2820000000000003,0.3620000000000001,0.0,BA_Total,monthly,BGR
2012,0.0,0.0,0.152,0.0,0.0,0.054000000000000006,0.3830000000000001,0.989,5.470000000000001,0.44800000000000006,0.03900000000000001,0.0,BA_Total,monthly,BGR
2013,0.0,0.0,0.0,0.0,0.0,0.040999999999999995,0.059,0.277,1.2930000000000001,1.226,0.008,0.009000000000000001,BA_Total,monthly,BGR
2014,0.0,0.038,0.008,0.0,0.0,0.018000000000000002,0.033,0.81,0.672,0.22200000000000003,0.07800000000000001,0.006,BA_Total,monthly,BGR
2015,0.0,0.0,0.002,0.112,0.0,0.045,0.07300000000000001,1.8250000000000004,0.034,0.123,0.15100000000000002,0.0,BA_Total,monthly,BGR
2016,0.0,0.003,0.0,0.0,0.0,0.20600000000000002,0.38800000000000007,0.769,1.6030000000000002,0.07400000000000001,0.036000000000000004,0.012,BA_Total,monthly,BGR
2017,0.0,0.10200000000000001,0.001,0.0,0.0,0.14100000000000001,0.13700000000000004,0.8520000000000001,0.922,1.118,0.025,0.0,BA_Total,monthly,BGR
2018,0.0,0.0,0.0,0.0,0.0,0.077,0.032,0.29900000000000004,0.7580000000000001,0.9190000000000003,0.026000000000000002,0.008,BA_Total,monthly,BGR
2019,0.021,0.008,0.032,0.0,0.0,0.028000000000000004,0.052000000000000005,0.5490000000000002,4.207,2.4789999999999996,0.13100000000000003,0.011,BA_Total,monthly,BGR
2020,0.001,0.052,0.002,0.001,0.001,0.17099999999999999,0.024000000000000004,0.082,0.41200000000000003,0.095,0.006,0.0,BA_Total,monthly,BGR
2021,0.0,0.053,0.006,0.0,0.0,0.087,0.039,0.12500000000000003,0.4730000000000001,0.9890000000000002,0.005,0.0,BA_Total,monthly,BGR
2022,0.0,0.0,0.262,0.002,0.001,0.008,0.061,0.17400000000000002,0.025,0.067,0.020000000000000004,0.0,BA_Total,monthly,BGR
2023,0.009,0.511,0.0,0.0,0.0,0.046,,,,,,,BA_Total,monthly,BGR
