year,sum,variable,timescale,region
2002,0.008452112831559222,Cem_Total,seasonal_son,MR
2003,0.043286356240601,Cem_Total,seasonal_son,MR
2004,0.4259358371126077,Cem_Total,seasonal_son,MR
2005,0.2238284380149857,Cem_Total,seasonal_son,MR
2006,0.42620402936715357,Cem_Total,seasonal_son,MR
2007,1.1194648657669266,Cem_Total,seasonal_son,MR
2008,0.287434083067887,Cem_Total,seasonal_son,MR
2009,0.27390530368155463,Cem_Total,seasonal_son,MR
2010,0.33070166857058936,Cem_Total,seasonal_son,MR
2011,0.0071673661099393845,Cem_Total,seasonal_son,MR
2012,0.33095496093828636,Cem_Total,seasonal_son,MR
2013,0.11713870484722648,Cem_Total,seasonal_son,MR
2014,0.021949478339518318,Cem_Total,seasonal_son,MR
2015,0.09247023521464712,Cem_Total,seasonal_son,MR
2016,0.11448219964232761,Cem_Total,seasonal_son,MR
2017,0.0620734184317747,Cem_Total,seasonal_son,MR
2018,0.03230765549461223,Cem_Total,seasonal_son,MR
2019,0.0204030624215515,Cem_Total,seasonal_son,MR
2020,0.16756152178461545,Cem_Total,seasonal_son,MR
