year,sum,variable,timescale,country
2001,215.923,BA_Total,yearly_jj,ZMB
2002,1014.9789999999999,BA_Total,yearly_jj,ZMB
2003,898.705,BA_Total,yearly_jj,ZMB
2004,1181.1229999999998,BA_Total,yearly_jj,ZMB
2005,1382.2830000000001,BA_Total,yearly_jj,ZMB
2006,961.3699999999999,BA_Total,yearly_jj,ZMB
2007,1140.714,BA_Total,yearly_jj,ZMB
2008,1079.4569999999999,BA_Total,yearly_jj,ZMB
2009,1083.44,BA_Total,yearly_jj,ZMB
2010,940.828,BA_Total,yearly_jj,ZMB
2011,1132.976,BA_Total,yearly_jj,ZMB
2012,1138.205,BA_Total,yearly_jj,ZMB
2013,1126.5729999999999,BA_Total,yearly_jj,ZMB
2014,1027.44,BA_Total,yearly_jj,ZMB
2015,1062.763,BA_Total,yearly_jj,ZMB
2016,1158.043,BA_Total,yearly_jj,ZMB
2017,1018.146,BA_Total,yearly_jj,ZMB
2018,1012.2700000000001,BA_Total,yearly_jj,ZMB
2019,1125.6100000000001,BA_Total,yearly_jj,ZMB
2020,969.2199999999999,BA_Total,yearly_jj,ZMB
2021,963.4119999999999,BA_Total,yearly_jj,ZMB
2022,908.0990000000002,BA_Total,yearly_jj,ZMB
2023,1140.666,BA_Total,yearly_jj,ZMB
