year,sum,variable,timescale,region
2002,0.010381248583555543,Cem_Forest_NonForest,yearly_jj,SV
2003,0.007351493109408702,Cem_Forest_NonForest,yearly_jj,SV
2004,0.00337025456968164,Cem_Forest_NonForest,yearly_jj,SV
2005,0.02287317288224002,Cem_Forest_NonForest,yearly_jj,SV
2006,0.020318524660707427,Cem_Forest_NonForest,yearly_jj,SV
2007,0.00305106597163739,Cem_Forest_NonForest,yearly_jj,SV
2008,0.003057378676820587,Cem_Forest_NonForest,yearly_jj,SV
2009,0.017018045921560348,Cem_Forest_NonForest,yearly_jj,SV
2010,0.0015741449705679322,Cem_Forest_NonForest,yearly_jj,SV
2011,7.159835628491211e-05,Cem_Forest_NonForest,yearly_jj,SV
2012,0.0057590657907406195,Cem_Forest_NonForest,yearly_jj,SV
2013,0.13096376784650973,Cem_Forest_NonForest,yearly_jj,SV
2014,0.013619655909644904,Cem_Forest_NonForest,yearly_jj,SV
2015,0.08431644944630479,Cem_Forest_NonForest,yearly_jj,SV
2016,0.004185318361719666,Cem_Forest_NonForest,yearly_jj,SV
2017,0.021216765920995424,Cem_Forest_NonForest,yearly_jj,SV
2018,0.053022192309865164,Cem_Forest_NonForest,yearly_jj,SV
2019,0.0693006218454316,Cem_Forest_NonForest,yearly_jj,SV
2020,0.03756089592260376,Cem_Forest_NonForest,yearly_jj,SV
