year,sum,variable,timescale,country
2002,0.0059488032141622625,Cem_Forest_NonForest,yearly_jj,DZA
2003,0.02475234038105472,Cem_Forest_NonForest,yearly_jj,DZA
2004,0.05663229439047333,Cem_Forest_NonForest,yearly_jj,DZA
2005,0.017482433657007142,Cem_Forest_NonForest,yearly_jj,DZA
2006,0.041397159409649754,Cem_Forest_NonForest,yearly_jj,DZA
2007,0.03562948372579394,Cem_Forest_NonForest,yearly_jj,DZA
2008,0.24043929541412598,Cem_Forest_NonForest,yearly_jj,DZA
2009,0.07391525970138144,Cem_Forest_NonForest,yearly_jj,DZA
2010,0.021893382577638752,Cem_Forest_NonForest,yearly_jj,DZA
2011,0.01171195437623703,Cem_Forest_NonForest,yearly_jj,DZA
2012,0.16172290396823025,Cem_Forest_NonForest,yearly_jj,DZA
2013,0.25931826452008544,Cem_Forest_NonForest,yearly_jj,DZA
2014,0.02387738910921165,Cem_Forest_NonForest,yearly_jj,DZA
2015,0.02089668194247162,Cem_Forest_NonForest,yearly_jj,DZA
2016,0.0039769106621532595,Cem_Forest_NonForest,yearly_jj,DZA
2017,0.020726723874116965,Cem_Forest_NonForest,yearly_jj,DZA
2018,0.32405024275708494,Cem_Forest_NonForest,yearly_jj,DZA
2019,0.0006700244075589295,Cem_Forest_NonForest,yearly_jj,DZA
2020,0.056288458295020716,Cem_Forest_NonForest,yearly_jj,DZA
