year,sum,variable,timescale,country
2002,0.0004216265269285584,Cem_Forest_NonForest,seasonal_jja,GUY
2003,0.0,Cem_Forest_NonForest,seasonal_jja,GUY
2004,0.0,Cem_Forest_NonForest,seasonal_jja,GUY
2005,0.0,Cem_Forest_NonForest,seasonal_jja,GUY
2006,0.0007778856994338379,Cem_Forest_NonForest,seasonal_jja,GUY
2007,8.54290165783081e-05,Cem_Forest_NonForest,seasonal_jja,GUY
2008,0.0,Cem_Forest_NonForest,seasonal_jja,GUY
2009,0.0008095909844398194,Cem_Forest_NonForest,seasonal_jja,GUY
2010,0.0,Cem_Forest_NonForest,seasonal_jja,GUY
2011,0.0,Cem_Forest_NonForest,seasonal_jja,GUY
2012,0.0,Cem_Forest_NonForest,seasonal_jja,GUY
2013,0.0,Cem_Forest_NonForest,seasonal_jja,GUY
2014,0.0,Cem_Forest_NonForest,seasonal_jja,GUY
2015,0.0,Cem_Forest_NonForest,seasonal_jja,GUY
2016,0.0,Cem_Forest_NonForest,seasonal_jja,GUY
2017,5.356788096542358e-05,Cem_Forest_NonForest,seasonal_jja,GUY
2018,0.0,Cem_Forest_NonForest,seasonal_jja,GUY
2019,0.0,Cem_Forest_NonForest,seasonal_jja,GUY
2020,0.0,Cem_Forest_NonForest,seasonal_jja,GUY
