year,sum,variable,timescale,region
2002,0.0,Cem_Forest_NonForest,yearly_jj,S
2003,0.0,Cem_Forest_NonForest,yearly_jj,S
2004,0.0,Cem_Forest_NonForest,yearly_jj,S
2005,0.0,Cem_Forest_NonForest,yearly_jj,S
2006,0.0076288442987786555,Cem_Forest_NonForest,yearly_jj,S
2007,0.028311406871752653,Cem_Forest_NonForest,yearly_jj,S
2008,0.0016010696070619507,Cem_Forest_NonForest,yearly_jj,S
2009,0.0,Cem_Forest_NonForest,yearly_jj,S
2010,0.0,Cem_Forest_NonForest,yearly_jj,S
2011,0.0,Cem_Forest_NonForest,yearly_jj,S
2012,0.0,Cem_Forest_NonForest,yearly_jj,S
2013,0.0,Cem_Forest_NonForest,yearly_jj,S
2014,0.0,Cem_Forest_NonForest,yearly_jj,S
2015,0.21733873978786952,Cem_Forest_NonForest,yearly_jj,S
2016,0.00021731772514599609,Cem_Forest_NonForest,yearly_jj,S
2017,0.0,Cem_Forest_NonForest,yearly_jj,S
2018,0.0,Cem_Forest_NonForest,yearly_jj,S
2019,0.10917702645143208,Cem_Forest_NonForest,yearly_jj,S
2020,0.0,Cem_Forest_NonForest,yearly_jj,S
