year,sum,variable,timescale,region
2001,0.0,BA_Total,seasonal_djf,TM
2002,0.109,BA_Total,seasonal_djf,TM
2003,1.526,BA_Total,seasonal_djf,TM
2004,0.9259999999999999,BA_Total,seasonal_djf,TM
2005,1.196,BA_Total,seasonal_djf,TM
2006,1.063,BA_Total,seasonal_djf,TM
2007,0.99,BA_Total,seasonal_djf,TM
2008,0.23700000000000002,BA_Total,seasonal_djf,TM
2009,0.433,BA_Total,seasonal_djf,TM
2010,0.42,BA_Total,seasonal_djf,TM
2011,0.364,BA_Total,seasonal_djf,TM
2012,0.9400000000000001,BA_Total,seasonal_djf,TM
2013,1.0779999999999998,BA_Total,seasonal_djf,TM
2014,7.6400000000000015,BA_Total,seasonal_djf,TM
2015,0.257,BA_Total,seasonal_djf,TM
2016,0.5860000000000001,BA_Total,seasonal_djf,TM
2017,1.055,BA_Total,seasonal_djf,TM
2018,0.49300000000000005,BA_Total,seasonal_djf,TM
2019,0.08200000000000002,BA_Total,seasonal_djf,TM
2020,5.827999999999999,BA_Total,seasonal_djf,TM
2021,0.841,BA_Total,seasonal_djf,TM
2022,0.257,BA_Total,seasonal_djf,TM
2023,0.493,BA_Total,seasonal_djf,TM
